source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
2926844054147576832,101.49632398974904,-21.21915356776552,231.44211336261066,-10.647946876982067,13.960467,1.6411533,0.2730053254192866,0.020256822127667478,100001,200111,0.813,0.3832,4206.0,11.666598,10.721128,11.977807,"06455911-2113090",11.853,11.216,11.029
2926846768566765184,101.6229106604145,-21.116725689873686,231.398855084167,-10.497554413097973,14.743936,0.97127914,1.2476873456596602,0.02707810243070895,100001,200111,0.1093,0.049,5361.0,0.9193536,0.90567464,0.93042797,"06462949-2107003",13.502,13.086,13.002
2926845939632147840,101.63727717220377,-21.13352695516116,231.42011780247228,-10.492577775155727,19.060627,2.2002907,0.7322421144669772,0.2527116494111513,,,,,,,,,"06463292-2108008",16.459,15.954,16.113
2926883907144612480,101.21858661263236,-21.276287646898812,231.38305698166013,-10.906608323149175,17.128384,0.93779945,0.2715618583549153,0.09201382936923778,,,,,,,,,"06445245-2116346",15.926,15.552,14.662
2926863639198664064,101.12411068923755,-21.26850363610187,231.33793400193633,-10.983085478064538,17.097027,1.5630875,0.9211229483739114,0.08881650525077682,,,,,,,,,"06442979-2116065",15.13,14.59,14.312
2926891470586539776,101.41183453386608,-21.181730257764677,231.37360018599907,-10.703376587181726,17.043093,1.2328491,0.6037793177147135,0.07792508098010417,100001,200111,0.4295,0.2093,4889.0,0.82751673,0.76827365,0.8716858,"06453883-2110541",15.449,15.045,15.005
2926889954457016064,101.29868292888543,-21.122453302099654,231.27339618059193,-10.773787501248343,18.448858,1.4727192,0.39830308676649917,0.17351172116166458,,,,,,,,,"06451169-2107210",16.556,15.962,15.466
2926874595655500416,100.92560887532208,-21.283537088778967,231.27219981784987,-11.157094596992568,17.49413,1.3835735,0.43434513531936514,0.10426441182305114,,,,,,,,,"06434214-2117006",15.673,15.219,15.241
2926839930978975488,101.57749258510587,-21.283167684511326,231.53377331626473,-10.60665766670166,13.684083,0.90554523,1.5202035368939166,0.017187958734442853,100001,200111,0.402,0.201,5475.5,1.1705906,1.144847,1.1930959,"06461862-2116593",12.567,12.205,12.186
2926840102771480832,101.58828890367899,-21.2826660993207,231.53766055556633,-10.597338002139299,18.759684,1.1720142,-0.46110098172381503,0.3894479928258641,,,,,,,,,"06462122-2116572",16.567,15.962,15.36
2926844122867054592,101.49133106567672,-21.217791381269482,231.43884708668676,-10.651582143632904,15.509116,0.97773457,0.6885067646170008,0.033935483593156394,100001,200111,0.5507,0.2827,5234.16,1.2397125,1.1835093,1.2989897,"06455791-2113040",14.246,13.899,13.746
2926891264428109056,101.43029750017755,-21.193325875404966,231.39172144710034,-10.692711343090604,16.612026,1.0713911,0.41391334583574535,0.05823084183693977,100001,,,,5126.86,,,,"06454327-2111360",15.22,14.788,14.675
2926840102771480960,101.5884019766224,-21.282498297583956,231.5375515766757,-10.5971713175579,18.876795,1.2126732,0.017446462626941855,0.2763126768042689,,,,,,,,,"06462122-2116572",16.567,15.962,15.36
2926846012652521984,101.63353354113438,-21.125980417715084,231.4116612822444,-10.492525958299167,13.898196,0.7591324,1.0455884333448484,0.022222334496112366,100001,200111,0.2977,0.1523,5641.335,1.441737,1.2652866,1.9402803,"06463204-2107335",12.906,12.647,12.593
2926890267989846656,101.21598538926165,-21.14054983735231,231.25679549551515,-10.851322347675593,17.09961,1.2191029,0.45599145703390465,0.08107451998839334,,,,,,,,,"06445184-2108259",15.636,15.01,14.963
2926886896441866752,101.18754664275343,-21.2675285353767,231.36250668617373,-10.929107741105518,18.386805,1.5526638,0.3229419098499497,0.20261407840785697,,,,,,,,,"06444502-2116031",16.474,15.876,15.249
2926846145790547072,101.54202827982904,-21.15664491289051,231.40296552727852,-10.582810113746767,18.796865,1.8255959,0.7270258758159945,0.21619280285865478,,,,,,,,,"06461005-2109235",16.561,15.9,15.475
2926864150295042304,101.01767532354003,-21.280322552533548,231.3061398000404,-11.077969199601839,18.325829,1.4054642,0.4295156587900042,0.18784742973216895,,,,,,,,,"06440425-2116489",16.401,15.967,15.227
2926844054147579776,101.50082113860665,-21.227082789894947,231.4512293310012,-10.64751931761926,17.093357,1.0957146,0.2783247249733542,0.07562204139077366,,,,,,,,,"06460020-2113375",15.723,15.399,15.903
2926840034058189568,101.59296973750904,-21.293443427036575,231.54947121640242,-10.597969955767509,17.354588,1.2528267,0.3027354976948476,0.0815089352919888,,,,,,,,,"06462231-2117364",15.81,15.07,15.065
