source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
66717613957177216,56.87673768333239,24.2167708146035,166.5903759529741,-23.369302884423746,14.880601,1.1257181,0.8073329106458058,0.05198410582604469,100001,200111,,,5042.285,1.5479414,1.1198645,1.6440057,"03473040+2413004",13.473,13.047,12.923
66736374374374656,56.94668437248426,24.349873824890338,166.54403077420622,-23.227988940928224,17.726755,1.2961998,0.3836791406428701,0.18130671063889123,,,,,,,,,"03474721+2420595",16.095,15.669,15.261
66719057066170496,57.19569530737483,24.2061497287317,166.8317843434506,-23.180734512278296,14.962909,0.91889477,0.7454853744734191,0.04064879309611728,100001,200111,0.495,0.243,5401.5,1.3668832,0.9617151,1.5681679,"03484692+2412229",13.695,13.355,13.334
66740428823432192,56.86134463034135,24.400980165562256,166.44403861733147,-23.24254589486732,15.181471,1.182004,0.6161060125801608,0.05149469227705478,100001,200111,,,4895.095,1.9050756,1.8675692,1.947085,"03472672+2424036",13.714,13.335,13.126
66736271295092480,56.9421132262025,24.340936047155676,166.54723596022612,-23.237399235510367,17.218637,1.2274017,0.13231178133416635,0.12910904940653606,,,,,,,,,"03474611+2420274",15.579,14.899,15.041
66729360691475968,56.86593761148678,24.22778625472059,166.57436284909755,-23.367796381681394,19.268335,1.6434956,0.8753934804667662,0.5289558447131386,,,,,,,,,"03472781+2413398",16.134,15.511,15.242
66740428823433856,56.85259816127988,24.395658170652304,166.44152245657523,-23.251842454554286,13.527733,1.5681353,0.2633006205289023,0.03359869882110814,100001,,0.724,0.352,4309.0,,,,"03472462+2423444",11.548,10.907,10.756
66714384141781760,56.8712472078721,24.10494049996952,166.66846411364534,-23.455303396494113,2.7730389,0.15858841,7.968840141979247,0.9676201933723052,101001,200111,,,6706.75,22.135271,19.574308,24.23221,"03472908+2406184",2.735,2.735,2.636
66727848862987008,56.84648076426324,24.198026382846162,166.58191016088708,-23.40174565258839,19.581709,1.2476406,1.4241367090192931,1.43545285005267,,,,,,,,,"03472314+2411525",16.508,15.681,15.019
66735790258756224,56.7589444072757,24.42978058484768,166.34783143225803,-23.28391846258012,15.365861,1.3450003,0.613763845643885,0.050748623010593776,100001,200111,,,4848.2134,1.8015639,1.6467432,2.0613916,"03470213+2425472",13.635,13.179,13.091
66724451545088128,57.0565738117554,24.318218144074056,166.64769760968613,-23.18383885020433,8.201289,0.51014566,6.992730253845261,0.1140059398975936,100001,200111,,,7011.135,1.8985192,1.7725441,1.9832736,"03481354+2419063",7.526,7.393,7.352
66718438588682624,57.11417601647899,24.147366030233872,166.81543940151835,-23.27433289276515,16.808231,2.106124,,,132001,,,,4410.0,,,,"03482738+2408507",13.881,13.18,12.973
66715483653408768,56.82052851038169,24.137953829827698,166.6069291484595,-23.462097700317408,18.496532,1.6375599,3.2455339344702683,0.5024009307097369,,,,,,,,,"03471691+2408170",15.296,14.566,14.336
