source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
5289897367770339712,119.82274771043465,-61.33872123881818,274.4265437978143,-15.996023766572723,15.170906,1.3925381,0.0819135469872256,0.0249039614588533,100001,,0.2175,0.1347,4488.065,,,,"07591747-6120194",13.373,12.733,12.604
5289898291186009088,119.95214943601506,-61.29403785184911,274.41547680733026,-15.920254733386354,20.228441,2.4934444,2.5272469808058866,0.5710556993388031,,,,,,,,,"07594853-6117387",16.75,15.719,15.625
5289898123684585344,119.87903096957724,-61.335364595387055,274.43650775043864,-15.970561407356291,17.39666,1.0366573,0.3559833620202162,0.07797508282776382,,,,,,,,,"07593107-6120079",16.041,15.552,15.426
5289897677007985792,119.81161041781459,-61.31451834417198,274.401665359585,-15.98951353843262,16.44266,1.0369015,0.4247377344336081,0.05766946094984372,100001,200111,,,5173.08,1.3450674,1.2520151,1.4171013,"07591479-6118525",15.04,14.74,14.546
5289898879598829056,119.84469778992845,-61.32093336334656,274.41525028973797,-15.978432842506209,16.103022,1.0943766,0.35870386765132883,0.0388184443751764,100001,200111,,,5041.4,1.9850827,1.9087552,2.0386982,"07592273-6119156",14.721,14.316,14.259
5289898428624963072,120.02351127528036,-61.29449105882893,274.43252988018673,-15.890153649706807,18.16218,1.3059273,0.4244307773512543,0.130988607096664,,,,,,,,,"08000563-6117401",16.485,15.927,15.157
5289897402130078976,119.84614014720867,-61.33491813607988,274.42846458299454,-15.984321128449857,16.18688,1.1394958,0.8399275785643106,0.038726524163339424,100001,200111,0.2455,0.097,4896.75,0.87874216,0.84872925,0.89945495,"07592309-6120058",14.681,14.319,14.072
5289898879598829312,119.84702818435453,-61.31915908850274,274.41415712350096,-15.976617797064222,15.34941,1.0634632,,,130001,,,,5152.74,,,,"07592331-6119092",13.992,13.538,13.434
5289898879598829696,119.86409777448809,-61.311809818554735,274.4113527859854,-15.965946764768736,15.833977,1.047142,0.4016029357766594,0.033069446826920576,100001,200111,1.2153,0.605,5286.0,1.7874053,1.4220607,1.9414172,"07592739-6118426",14.508,14.106,14.051
5289894859505954304,119.94388599112744,-61.373040654532964,274.48624529478593,-15.960587401016756,18.064688,0.8757076,,,,,,,,,,,"07594656-6122236",16.189,15.798,15.697
5289898982678045184,119.86503972231897,-61.29524844276244,274.3963235065858,-15.957842052091094,17.942093,2.6153831,2.8467308953931605,0.11088018970079565,,,,,,,,,"07592761-6117429",15.102,14.388,14.226
5289898982678045440,119.87956853947358,-61.29942487117382,274.40354531872737,-15.953609198496528,17.949806,2.128479,1.2867075213790677,0.10622237871703583,,,,,,,,,"07593111-6117579",15.414,14.857,14.477
5289898982678046080,119.88377314950209,-61.29463410277639,274.40011281791624,-15.949592105575888,17.013285,1.4647999,1.0849903875439848,0.06454124053399843,100001,200111,0.1785,0.099,4441.6025,0.6093967,0.54500127,0.64032745,"07593210-6117407",15.191,14.592,14.401
5289898192404063232,119.92181002451414,-61.32346212067881,274.4354895833534,-15.94685581585626,17.977709,1.4518223,0.7121188354511643,0.11218935482814778,,,,,,,,,"07594122-6119245",16.128,15.384,15.0
5289898913958569216,119.89429537074125,-61.30272659486662,274.41000828071674,-15.948887084213288,17.266134,1.2900734,0.6273807029262283,0.07111462919569116,,,,,,,,,"07593463-6118100",15.741,15.086,14.969
5289899017037784704,119.9004699872625,-61.29536016823595,274.404664233819,-15.942832843274804,16.413942,1.1869974,0.4637504408190275,0.047731877935556374,100001,200111,0.7878,0.395,5028.315,1.3393322,1.2513896,1.4314406,"07593612-6117435",14.933,14.563,14.343
5289898192404064000,119.93728629114582,-61.31875764788353,274.43475954499905,-15.93809222018816,15.633654,1.1456184,0.5360517068046723,0.029639276270265934,100001,200111,,,4866.31,1.8056202,1.7373507,1.9074087,"07594496-6119076",14.159,13.768,13.769
5289898497344442752,120.06956811392119,-61.282352136051564,274.4321288610057,-15.864919685027251,16.982197,1.0298214,0.20549295627960476,0.06788635716738199,100001,,,,5193.35,,,,"08001669-6116566",15.645,15.144,14.893
5289898261123541120,119.93270106211001,-61.30928593538649,274.4249776260243,-15.935625312964358,16.191277,0.9766817,0.38694689926873455,0.049082109428015705,100001,200111,,,5336.0,1.5389862,1.5258044,1.579503,"07594387-6118335",14.97,14.588,14.466
5289899017037785472,119.9164862037529,-61.29695342088427,274.40985666864134,-15.936768020666463,16.706984,0.5225544,0.22350071635582733,0.055788957679762746,100001,,0.079,0.043,7158.0,,,,"07593997-6117489",16.039,15.799,16.233
5289896435760084480,119.79725943666813,-61.38089278030393,274.4595007099578,-16.02642382979498,18.076143,1.077858,-0.06006614000516606,0.12323761682724596,,,,,,,,,"07591134-6122512",16.547,15.467,15.723
5289893858779682688,120.01384454053583,-61.39791254463821,274.52537774854534,-15.94254714470535,17.449158,1.2291374,0.04409532508022382,0.07374811635241382,,,,,,,,,"08000333-6123526",15.852,15.124,14.999
5289898295483280128,119.94024625159926,-61.28987641415514,274.408876235146,-15.923372462109358,14.070927,0.9305401,0.9969917907688461,0.015829424519736776,100001,200111,0.7643,0.381,5340.0,1.583065,1.5291445,2.0275776,"07594567-6117237",12.878,12.556,12.47
5289898634783396736,120.00673661764282,-61.2838930975242,274.4188730213815,-15.892327902943773,17.833948,1.1915588,0.17426519097050847,0.0976773270615531,,,,,,,,,"08000165-6117013",16.084,15.762,14.994
5289899291915692544,119.87807942727233,-61.27026196513155,274.3763545761829,-15.940668512767353,17.903814,1.5674801,0.791787845623918,0.1059364355640875,,,,,,,,,"07593075-6116130",15.994,15.197,15.333
5289898226763803264,119.96611427497399,-61.30708924581494,274.4307346974708,-15.920409817321778,17.244461,1.2386417,0.624216953023321,0.07258155145246985,,,,,,,,,"07595191-6118256",15.814,15.157,15.199
5289898497344442880,120.06648653007329,-61.28120594991091,274.4303555634425,-15.865692126734606,18.426352,1.850832,0.7057477579526074,0.14949898731151462,,,,,,,,,"08001594-6116524",16.124,15.119,15.111
5289899051397524352,119.93938886242826,-61.28624101222316,274.40533207160416,-15.922042014570874,17.383192,1.1668243,0.515219242362529,0.07665539104868482,,,,,,,,,"07594544-6117106",15.931,15.261,15.043
5289899326271705984,119.92371660869648,-61.261603624062005,274.3790146791576,-15.917221115336238,20.347523,,,,,,,,,,,,"07594177-6115422",16.466,15.7,14.559
5289899498074123904,119.9410733838313,-61.25841874328066,274.380130852264,-15.908353032158361,14.531142,1.4874268,0.2030046154580034,0.018368582749000353,100001,200111,0.5552,0.266,4584.8525,9.319797,8.429133,10.211956,"07594586-6115303",12.68,12.04,11.857
5289899704232554240,119.94342860877939,-61.2466608686557,274.369865262917,-15.901867457011582,15.457175,1.5683537,2.1088856897553514,0.026642754709774723,100002,200111,0.5403,0.2635,4329.0,0.6932888,0.6427421,0.74474263,"07594640-6114477",13.532,12.96,12.788
5289898639080665344,120.01396139320127,-61.27944764555875,274.4164722398569,-15.88718184734233,15.902408,1.1154261,0.6547874516943716,0.03562940723246109,100001,200111,0.7673,0.3795,4918.5,1.2702688,1.2380937,1.3210446,"08000337-6116461",14.443,14.14,13.942
5289894305456306560,120.09946873857507,-61.367461025563834,274.5173106173099,-15.8920599492973,17.5128,1.2635498,0.4117897662617015,0.07690393906047599,,,,,,,,,"08002387-6122028",15.99,15.326,15.122
5289899532433863040,119.96944404000178,-61.24422323448085,274.3736948773074,-15.889660896786959,17.153732,1.1102276,0.4969367399091557,0.07228681155614435,,,,,,,,,"07595267-6114392",15.528,15.273,15.283
5289898742159880960,120.02777351962833,-61.272117281709164,274.4129589868647,-15.87788781147814,16.53658,0.9719677,0.21792536408885776,0.04856727448860207,100001,,,,5253.5,,,,"08000668-6116197",15.315,14.978,15.059
5289894550271894656,119.95653890281712,-61.3968555631164,274.5110989116471,-15.966322406060842,15.6627035,1.13939,0.8706856328066129,0.027624264104905177,100001,200111,0.646,0.315,4903.0,1.0755605,1.0126615,1.102048,"07594957-6123489",14.21,13.854,13.719
5289898810879357824,120.02160449856788,-61.26744102518726,274.40722001471033,-15.878324014535513,14.371252,1.2952309,2.013516819826955,0.02359438080046481,100001,200111,0.6077,0.295,4797.535,0.89276814,0.8323896,0.98001724,"08000516-6116028",12.768,12.175,12.068
5289899566793601664,119.99370879617793,-61.250818138281176,274.3854243330118,-15.882418221838087,17.51082,1.1116829,0.27822220119639696,0.08642294995651849,,,,,,,,,"07595842-6115034",16.121,15.687,15.627
5289898742159880704,120.02261033963585,-61.273532171929936,274.4130537255067,-15.88074299779542,17.653055,1.0327969,0.2895594117286067,0.0956989040809269,,,,,,,,,"08000546-6116245",16.274,15.599,15.304
5289898536001451264,120.04873190985082,-61.27641224259562,274.4218020083293,-15.870991211594621,17.48272,1.2021236,0.3088892184728501,0.08495795916643295,,,,,,,,,"08001171-6116351",16.06,15.344,15.684
5289899635513079296,119.98991162979212,-61.23655999623102,274.3714294580006,-15.877374542667738,14.694118,1.0306196,0.8910114598851195,0.020317558642341835,100001,200111,0.6317,0.3207,5149.0,1.4509209,1.27164,1.5008632,"07595756-6114117",13.396,13.047,12.896
5289896848076947840,119.72582812028031,-61.37985035080386,274.442034824665,-16.056256603368507,19.541775,2.4722347,1.02881896695694,0.27969326473103506,,,,,,,,,"07585425-6122474",16.336,15.763,15.257
5289898810879358592,120.03093266408622,-61.26021788219893,274.4027603920843,-15.870983254172051,17.258707,1.1331329,0.5344465874113713,0.07952140752753828,,,,,,,,,"08000743-6115370",15.758,15.488,15.387
5289899566793602944,120.01761536176492,-61.24326876564511,274.38407049771234,-15.86872353890977,16.322796,1.0239029,0.3867477056421717,0.04840841836447859,100001,200111,1.0453,0.519,5234.16,1.5172784,1.443906,1.621189,"08000424-6114358",14.92,14.544,14.532
5289899635513079808,120.00964689684288,-61.23744786246986,274.37685775810337,-15.86939286423519,17.56536,1.099699,0.1303575057381839,0.08864036993831778,,,,,,,,,"08000230-6114149",16.137,15.894,15.026
5289899669872818432,120.0039764679531,-61.2242537510195,274.3634048224164,-15.865640498996644,17.667444,1.502325,0.8243716707988381,0.10513399358995988,,,,,,,,,"08000097-6113274",15.721,15.146,14.966
5289894550271894400,119.94029007039097,-61.402366004280715,274.5124013715767,-15.975772201908196,13.150789,0.87549496,1.7774416069090095,0.014999496116967126,100001,200111,0.312,0.149,5980.0,1.0544398,0.9069307,1.2576437,"07594566-6124086",11.997,11.716,11.605
5289898570361191168,120.07278983853455,-61.267229872177396,274.4189883495396,-15.856475471978818,18.040688,1.6593037,0.7028154105165939,0.11914318677567202,,,,,,,,,"08001745-6116021",15.905,15.205,15.338
5289896470119826688,119.75957024564306,-61.377968127326184,274.44809239345943,-16.04106137053514,18.901457,1.9034443,0.7800913795034466,0.19973646422682945,,,,,,,,,"07590226-6122407",16.376,15.563,16.041
5289894000516083072,120.08313260548162,-61.39937611476215,274.5428366890397,-15.913903274351142,15.731644,1.01795,0.6248239645005258,0.027673006715061177,100001,200111,0.604,0.299,5272.305,1.2117485,1.1618849,1.2884333,"08001997-6123579",14.451,14.04,13.953
5289894206674512896,120.0684732142733,-61.394698363213344,274.5351251070888,-15.917920384734467,17.309422,0.9071121,0.33474983793284463,0.07109911420083581,,,,,,,,,"08001646-6123409",16.091,15.538,15.411
5289899601153342336,120.03470680068484,-61.23461417661198,274.3801135127572,-15.857407930917791,14.891448,1.2104445,0.7917542137570179,0.022682655445188864,100001,200111,1.719,0.82,4889.5,1.6993297,1.2957587,1.7627333,"08000833-6114047",13.382,12.967,12.793
5289895031308234240,120.0465684361324,-61.36655944703327,274.5041574980927,-15.91404640284795,15.21884,1.4859915,2.376858364834202,0.030843973377333547,100001,200111,0.032,0.015,4454.0,0.63044703,0.5640163,0.65967685,"08001115-6121595",13.397,12.74,12.635
5289895031308234368,120.04809332123138,-61.36373567439944,274.50191651221655,-15.912080896528646,16.811102,0.8398552,0.14893523461079158,0.05146465932884124,100001,,,,5763.0,,,,"08001155-6121496",15.627,15.414,15.357
5289896882436688384,119.71926274466024,-61.3781592821137,274.43895960091425,-16.058260762411045,18.68845,1.6954079,-0.6119980218330059,0.4229425921030147,,,,,,,,,"07585263-6122413",16.399,15.937,15.386
5289895031308234496,120.05504796604728,-61.36731519128883,274.506826714692,-15.910807109998887,14.486077,1.3694,2.784129832873823,0.01756118161397719,100001,200111,0.136,0.064,4792.145,0.6142506,0.56591034,0.65723145,"08001325-6122028",12.802,12.243,12.089
5289893828717390720,120.0627982888972,-61.39379881120622,274.5329776270725,-15.919901989847924,15.727625,2.023696,2.1944351364729946,0.0790220445906613,100001,200111,,,3688.0,0.98901385,0.81223416,1.0427786,"08001509-6123379",13.306,12.585,12.397
5289896470119829248,119.76921547085239,-61.37541502594162,274.44796777236786,-16.035783745222986,18.37351,1.733448,0.4999177895365834,0.1425670262267381,,,,,,,,,"07590460-6122312",16.115,15.53,15.267
5289898840941839488,120.05655571679475,-61.250085436942314,274.39944006319877,-15.855352943013566,18.621962,2.2176476,1.795892472140444,0.16884535468811912,,,,,,,,,"08001356-6115001",15.789,15.204,14.667
5289898703502878848,120.00506977631329,-61.2709876614308,274.4066194677938,-15.887008375872172,19.150347,2.6894913,1.1370810953085047,0.24573295342198564,,,,,,,,,"08000121-6116157",16.142,15.346,15.388
5289899253258693120,119.83969355197684,-61.27745695742544,274.37405142807216,-15.960346812043356,17.536142,1.8651657,1.3528082209862855,0.08149341627380866,,,,,,,,,"07592151-6116386",15.432,14.65,14.258
5289899287618431872,119.89073009484945,-61.274090690403945,274.3828226215175,-15.937069717333705,17.493156,1.3107529,0.6039018963619703,0.08735359139833494,,,,,,,,,"07593377-6116267",15.802,15.251,14.881
5289895203106928000,120.12011346907917,-61.33891570021874,274.49590120287564,-15.869952251454519,16.619478,0.92176056,0.39145534193658227,0.044686521855410534,100001,200111,,,5468.645,1.1797554,1.1571554,1.2239528,"08002884-6120202",15.403,15.249,14.727
5289897264687391872,119.78291594783698,-61.35770015810848,274.4348074487224,-16.021750547432305,18.76213,2.2115078,1.0916301247583449,0.1684105218664498,,,,,,,,,"07590790-6121278",16.14,15.612,15.121
5289895095730299136,120.04625156972521,-61.35824592330275,274.4964406747172,-15.910296143921826,17.955185,1.5438843,0.7351570012560815,0.10096099165028921,,,,,,,,,"08001110-6121299",16.066,15.467,15.128
5289897088595124352,119.69353335787386,-61.37289816850427,274.4281688220054,-16.066751060784952,19.753788,2.6765099,1.1896761813830121,0.2970582863355287,,,,,,,,,"07584651-6122229",16.368,15.941,15.438
