source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
598871719855848320,132.26345827351892,11.33608714018061,215.91847185010852,31.20205725171089,18.184793,2.5620136,2.1176225675641582,0.29284524554559005,,,,,,,,,"08490324+1120100",15.388,14.743,14.512
598694801568502912,132.78374080914128,11.291085864389139,216.21898719961783,31.645385715236955,19.669075,,,,,,,,,,,,"08510811+1117279",16.187,15.468,15.071
598867734126161536,132.24976289192895,11.241297352891456,216.01224275952518,31.149818945921098,18.981422,2.1543617,1.1813539514418643,0.31518779284800247,,,,,,,,,"08485994+1114289",16.442,15.859,15.462
598679103456955520,133.02154299140398,11.223794567915222,216.40681535300018,31.828156421748833,18.774395,2.2725468,2.3767555076846043,0.28006757926329434,,,,,,,,,"08520519+1113255",16.04,15.436,15.331
598691095005649664,132.9796086869155,11.228218864482868,216.3815806538903,31.792779126390666,18.44953,,,,,,,,,,,,"08515508+1113414",15.199,14.612,14.535
598694939003102336,132.8009962649836,11.309461288831784,216.20783707923243,31.668491869201414,17.844473,1.6698837,0.47883693495307833,0.16085333467646065,,,,,,,,,"08511225+1118342",15.673,15.06,14.804
598855433339823872,132.34326797786034,11.236867826817113,216.06230031877024,31.231040782329224,16.22761,1.028492,0.8037119832448223,0.07257199153559307,100001,200111,0.0785,0.0477,5312.8374,0.7361675,0.6988093,0.7799064,"08492238+1114128",14.981,14.388,14.46
598696077168308992,132.94652872339944,11.353876716567678,216.23146480907175,31.81658298796365,17.438314,2.049427,1.2338911129187817,0.1283616974584549,,,,,,,,,"08514718+1121138",15.129,14.498,14.265
598690918912629632,132.99985419651898,11.242621146399129,216.37613468495832,31.816869071235384,18.220299,1.2849312,0.6729608550463956,0.1984810032149429,,,,,,,,,"08515996+1114332",16.503,15.971,15.605
598866634614522752,132.2848525943332,11.212113451612973,216.06016454364857,31.168650845068292,17.950705,1.5879383,0.699786428875688,0.17435232891448457,,,,,,,,,"08490838+1112436",16.165,15.435,15.112
598692744273685504,132.97778179534032,11.315910697784814,216.28720706542452,31.828293981433657,18.51936,1.8852806,0.600737664585413,0.2825631671697844,,,,,,,,,"08515463+1118569",16.316,15.898,15.473
598697211039659008,132.8773559343548,11.402507995663127,216.14589453978147,31.775666055983788,17.658459,2.2815685,2.5666766784761483,0.14070014016936078,,,,,,,,,"08513054+1124092",15.117,14.528,14.252
598697107960444032,132.87669994397245,11.384136814098614,216.16516259119308,31.76732444922863,18.0154,1.2759514,0.6034830415549174,0.16944296176387694,,,,,,,,,"08513041+1123031",16.398,15.401,15.831
598696695643584000,132.84603892492146,11.369141351048372,216.16621265852208,31.733744917882472,16.780655,1.0528145,1.0770965426478951,0.3455891121075394,100001,,0.1233,0.054,5056.16,,,,"08512306+1122090",15.381,14.902,14.694
598854436907402752,132.39449530191104,11.213061052764017,216.11241018200522,31.266484938908906,18.304094,1.226799,0.4738759927435799,0.24819617590516913,,,,,,,,,"08493469+1112473",16.733,15.896,16.681
598691644762054912,133.02211500760194,11.265497722676018,216.3626327990451,31.846338011374513,18.169144,2.0490265,1.3580066120897043,0.20928489021151964,,,,,,,,,"08520532+1115561",15.722,15.123,15.105
598866909492435584,132.25952558709906,11.228820419886825,216.03018705932053,31.153215351680032,18.817896,2.2573586,1.4195702658580611,0.31690526809423186,,,,,,,,,"08490233+1113436",16.028,15.633,15.686
598867188665558656,132.33015331282667,11.234959882923627,216.05795560449096,31.21857880122431,15.738939,0.7438917,0.4414626716283082,0.06584038691679901,100001,,0.1253,0.083,6197.0,,,,"08491923+1114058",14.809,14.51,14.283
598868391256400512,132.30399392954806,11.292922583567501,215.9838504106866,31.219846861344692,15.318991,1.3101978,1.518721574758259,0.05481877106950058,100001,200111,0.4932,0.222,4935.5024,0.71011007,0.68777525,0.76482904,"08491296+1117349",13.726,13.148,13.144
