source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
3339510559256502144,83.93258185539543,10.199563744037043,194.89476009449845,-11.734188260673843,18.1367,1.4935093,-0.22184655318437893,0.20597744288203665,,,,,,,,,"05354381+1011588",16.145,15.48,15.33
3339492314235722752,84.14855770185245,10.025505398462863,195.15836896271836,-11.640031074146272,17.132511,1.6510258,0.8501060912467687,0.11904831068351332,,,,,,,,,"05363565+1001318",15.022,14.324,14.243
3339424312016348032,84.36341928704907,9.754791195400927,195.50622482080274,-11.595386148216477,15.994417,1.2803507,,,130001,,,,4922.5,,,,"05372721+0945172",14.344,13.932,13.667
3339442900636188544,84.12952269433588,9.926545539868355,195.23559734228812,-11.706547622008976,17.63445,1.0622044,0.1933941937222344,0.1340746895629124,,,,,,,,,"05363107+0955354",16.261,15.659,15.535
3339447298681619712,84.39066835078944,10.00083712660847,195.30382583718142,-11.447304485921764,18.798315,1.7407036,0.38700947559118554,0.26264016342195945,,,,,,,,,"05373377+1000037",16.525,15.939,15.447
3339506195569693696,84.16788605543621,10.281475946425074,194.94344156090298,-11.493244568203119,16.371376,1.1580963,0.07395027155465955,0.07240064971050955,100001,,,,4994.5,,,,"05364029+1016533",14.803,14.516,14.346
3339442728837495936,84.06724252573393,9.924021097531245,195.20591536762834,-11.760634321301296,18.364134,1.460268,0.3263252921542606,0.2574864795340236,,,,,,,,,"05361609+0955269",16.579,15.603,15.721
3339501552707646720,84.32477824031403,10.229150219707225,195.06961948158798,-11.387044774750057,18.045069,1.1675968,0.09101604712686803,0.16769056101888166,,,,,,,,,"05371794+1013450",16.445,15.916,15.761
3339445791149950336,84.35626646707941,9.930669032572634,195.34792758051483,-11.512140287399559,15.728907,1.5078325,0.1482227277960166,0.052309857267828275,100001,,,,4642.36,,,,"05372550+0955504",13.788,13.159,13.033
3339451524928526592,84.24861249302924,10.077758085745366,195.1636526646006,-11.528632907665799,18.128096,1.5070305,0.06410268569518943,0.15966119935135228,,,,,,,,,"05365967+1004402",16.161,15.541,15.233
3339517736146164864,84.04151786603585,10.312469490312122,194.851503336024,-11.5843755866514,17.742857,1.1382065,0.13146230933769323,0.1603291837428313,,,,,,,,,"05360996+1018448",16.083,15.568,15.43
3339445584991520000,84.36448766581864,9.923594282646219,195.35834503957977,-11.508759564309662,17.735376,1.0874405,0.15205487341428847,0.15222832404361272,,,,,,,,,"05372747+0955249",16.295,15.503,14.672
3339502411701105792,84.2680156954278,10.229400918947762,195.04038655355865,-11.43499602690485,17.449335,1.2259502,0.07845483097459566,0.11939183623988069,,,,,,,,,"05370431+1013457",15.891,15.508,15.094
3339444721702340864,84.15391593502967,9.973198167297543,195.2070799174229,-11.662119656731972,17.5061,1.1777687,0.1636892742843996,0.13282598481001653,,,,,,,,,"05363692+0958233",16.038,15.545,15.344
3339513578617582976,83.77183424365184,10.254167489201977,194.76423647221225,-11.842269022154023,17.023592,1.4664288,0.7506467409351929,0.09706035389881632,100001,200111,0.888,0.4257,4451.3335,0.87102395,0.80873066,0.8945663,"05350524+1015150",15.088,14.54,14.33
3339524711171300864,84.38148673026164,10.21874249106063,195.1077248978222,-11.344298692050959,17.632803,1.1442509,0.36463133338334275,0.12645204986732228,,,,,,,,,"05373150+1013079",16.055,15.785,15.634
3339507668742677120,83.90878632603358,10.104050904490148,194.96643975148967,-11.803087497869807,19.147043,1.4115009,-0.07936649840006853,0.6290970913891358,,,,,,,,,"05353809+1006146",16.938,15.644,15.778
3339515640201795456,83.83654225964416,10.304513794448239,194.7532938947083,-11.761809008291014,13.553188,0.9452467,1.1094994932989442,0.02403432146893639,100001,200111,1.475,0.7535,5230.5,1.8967866,1.8179786,1.9769679,"05352076+1018163",12.32,12.039,11.962
3339518217182501120,84.13603843355159,10.310186402466986,194.9019330887849,-11.505560562133486,17.41658,1.4310436,0.24874137705741234,0.13586208713398745,,,,,,,,,"05363265+1018367",15.618,14.892,14.771
3339507535597334656,83.8600987350045,10.105681487741737,194.9400067043521,-11.843470624863238,18.890314,1.7035885,2.1350264973231456,0.8694947165707181,,,,,,,,,"05352642+1006202",16.333,15.524,15.497
3339519355349486720,84.10830325500301,10.349630319491004,194.8531069048493,-11.508908383872821,17.482468,1.2081738,0.459863382499306,0.12549684211248718,,,,,,,,,"05362599+1020586",15.841,15.352,15.582
3339505023041221248,84.22361616654426,10.228624933598061,195.018361294058,-11.472993018822681,18.749895,1.5915928,0.22267150619064358,0.29241228963120103,,,,,,,,,"05365368+1013429",16.74,15.778,16.686
3339518530715766016,84.11912940227737,10.338685904993724,194.8682579098723,-11.505332197446604,17.330587,1.4136715,0.568971239514924,0.11487409841559879,,,,,,,,,"05362859+1020193",15.621,15.0,14.878
3339489870398547328,83.99831019137983,9.949274183682748,195.14838244679947,-11.80619633749435,16.242495,1.1780214,0.28600681360958613,0.08553421941574461,100001,,,,4919.3335,,,,"05355959+0956574",14.712,14.26,14.112
3339514441904676352,83.90341709127944,10.271935001132103,194.81624202369224,-11.721901648348128,19.869272,1.9979954,2.232018463293839,0.7364327996107976,,,,,,,,,"05353681+1016193",16.428,15.912,15.491
3339506470447602048,84.14666807976936,10.292847484339003,194.92259652608053,-11.505406402764606,16.6154,1.3846321,0.6840354687169435,0.07825763222117088,100001,200111,1.161,0.577,4543.6167,1.0868239,0.93219656,1.1469083,"05363520+1017343",14.692,14.264,14.146
3339433765241525376,84.38246993814911,9.896804970421856,195.39107681434987,-11.50710892088125,14.756757,1.2172079,1.5082886452634228,0.050218716093510085,100001,200111,,,4851.42,0.968791,0.9505816,0.98057806,"05373179+0953486",13.177,12.729,12.595
3339436750241641088,84.20538482417162,9.759749607960305,195.42108895528517,-11.72703021892333,17.522057,1.2538166,0.5143983019338536,0.17370326407987602,,,,,,,,,"05364929+0945351",15.818,15.373,15.428
3339442694477754368,84.04922049298686,9.912832458971819,195.20651576185517,-11.781610441864208,19.05741,2.0740585,0.18447327516350998,0.5608554488651871,,,,,,,,,"05361181+0954461",16.459,15.375,15.004
3339424312016348800,84.35286425897537,9.756207300025993,195.49958882425585,-11.60362988406447,17.020077,2.4109297,2.32800905315665,0.12817613906967285,102001,200111,,,3531.75,0.59365344,0.45987242,0.63234323,"05372468+0945223",13.86,13.146,12.745
3339530487904701824,84.23817420461523,10.350720032984102,194.91862415106746,-11.398454897874439,17.205643,1.2759323,0.5963352658608722,0.1013917542809516,,,,,,,,,"05365715+1021025",15.653,15.055,15.088
3339513784776002432,83.84711961032836,10.224133670489437,194.8293012165306,-11.7939474321893,16.288383,1.2391548,0.7560399551929453,0.06619764739487079,100001,200111,0.687,0.3355,4897.0,0.93153656,0.85116035,0.98012066,"05352331+1013269",14.751,14.252,14.113
3339517633066948736,84.0278286165321,10.309765821227362,194.84685897853248,-11.597337153473603,18.917452,1.7611866,0.22576125966458563,0.30751441953211284,,,,,,,,,"05360668+1018352",16.543,15.947,15.478
3339494165365431808,83.9090548444567,9.995903540659258,195.06160487484195,-11.858043709873037,17.761772,2.261198,1.8446059014216307,0.21081653186920546,,,,,,,,,"05353816+0959454",15.02,14.363,13.987
3339445825509687424,84.35742370194647,9.934119583068066,195.34548564367054,-11.509405319745156,15.702637,1.1284914,0.7836352425445947,0.050969806235562555,100001,200111,0.6793,0.347,4929.4067,1.1570354,1.0890243,1.2023784,"05372578+0956027",14.201,13.78,13.723
3339518388981193344,84.0925867090619,10.310578353075615,194.87933387726846,-11.542130808564877,18.41614,2.0637379,1.4711009006260887,0.2065574186259931,,,,,,,,,"05362222+1018386",15.889,15.199,14.843
3339452246484068352,84.3948532649913,10.083804351180754,195.23306472722115,-11.401589536906766,18.116497,1.1403904,0.426723987504659,0.16543741726644712,,,,,,,,,"05373477+1005016",16.532,15.837,15.317
3339519355349487104,84.10058590386417,10.352200368541776,194.84689806057048,-11.514126186946637,15.238934,1.658349,0.17358496675435262,0.04238417733332473,100001,,0.9277,0.453,4369.56,,,,"05362414+1021080",13.088,12.45,12.271
3339505370935974400,84.19231366925659,10.251619329879516,194.98215610703787,-11.487782642132185,17.468891,1.3129272,0.5186339306214911,0.13559484421921494,,,,,,,,,"05364615+1015059",15.846,15.448,15.205
3339445791149952768,84.35609969302304,9.923452778181305,195.35418551060104,-11.515948168759609,17.183002,1.4709835,0.6125856269436026,0.10668755405391338,,,,,,,,,"05372547+0955246",15.26,14.539,14.523
3339451804102182528,84.30636804101609,10.09341718421808,195.17942162499267,-11.471713319508693,19.418127,,,,,,,,,,,,"05371352+1005363",15.354,14.468,14.037
3339446959381057408,84.29369421149161,9.97757500744401,195.27473102315494,-11.541374972622652,16.873678,1.7589674,-0.06864531228741745,0.09329343897662362,110001,,,,4041.6667,,,,"05371048+0958395",14.583,13.872,13.759
3339506470447602688,84.13982183226109,10.293886454910695,194.91817908540835,-11.510671087633742,17.324596,1.2684441,0.23940214565689444,0.11186330265729863,,,,,,,,,"05363355+1017380",15.679,15.197,15.189
3339451357427567360,84.20911739159718,10.055275393800168,195.1632039967622,-11.573549321751829,17.529682,1.375948,0.28867379516007513,0.11933332595401776,,,,,,,,,"05365019+1003189",15.737,15.403,15.151
3339517637360308224,84.02424101656023,10.296478647880846,194.85668373614055,-11.607154816734086,16.907278,,,,,,,,,,,,"05360585+1017477",13.263,12.714,12.549
3339513784776002560,83.84894226909545,10.224206842301902,194.83017329818307,-11.792368187375596,17.250992,1.2058907,0.4495451387512021,0.1133574567574962,,,,,,,,,"05352375+1013272",15.635,15.15,14.803
3339427339970474112,84.32793910871933,9.84728733404651,195.40676052128538,-11.578537695312523,16.645563,1.1113129,0.13639653057884443,0.08038362979196095,100001,,,,4998.9077,,,,"05371870+0950503",15.171,14.774,14.541
3339511345234783872,83.93341461248085,10.252548192584534,194.84866156888023,-11.706427901524147,16.547958,1.9218016,1.5871337388222977,0.08294745787235704,100001,200111,1.442,0.697,3826.0,0.8303705,0.7794053,0.8568127,"05354402+1015092",14.188,13.48,13.278
3339442831916708992,84.09690554915548,9.91882603970787,195.22567892323644,-11.738131855810712,16.956352,1.1145058,0.41996034699153323,0.09513108755419504,100001,,0.595,0.2877,5026.1,,,,"05362325+0955079",15.448,15.21,15.291
3339493787408377984,84.11341315117333,10.105843897876351,195.06978791437984,-11.628886569154897,17.80893,1.1115551,-0.11902036935629244,0.16217540820093698,,,,,,,,,"05362722+1006209",16.246,15.856,16.244
3339491794543483904,84.11379256588636,9.996324591662384,195.1662109059245,-11.684355197115652,18.33452,1.5101318,0.4005974752163352,0.28739931198654467,,,,,,,,,"05362731+0959470",16.12,15.836,15.563
3339497777433825536,84.03920771506462,10.146755731583491,194.99582923191136,-11.670876591226975,16.671743,1.8826265,1.7807060249748468,0.08170325858607774,100001,200111,0.803,0.3573,3838.5,0.69161206,0.66454095,0.72232807,"05360940+1008484",14.424,13.669,13.475
3339493821768116480,84.10367982921416,10.106446397109668,195.0642733186859,-11.636824404708042,19.848736,1.9187984,0.5027262075101147,0.6265246880970753,,,,,,,,,"05362484+1006239",16.859,15.937,15.585
3339502720940376832,84.12673439435153,10.14840222315413,195.03922684797288,-11.595916218745183,18.41196,3.0825596,2.5980920332934603,0.26075638619542246,,,,,,,,,"05363041+1008542",15.019,14.372,14.11
3339447126882929536,84.33645786996401,10.001316543721435,195.27571845232129,-11.4930383711962,16.72243,1.1275558,0.5850550028197188,0.09468732153240572,100001,,0.36,0.1753,5020.2124,,,,"05372075+1000049",15.204,14.981,14.685
3339452212124331008,84.37373148159651,10.084107556611142,195.22201340936076,-11.419343219324864,18.41561,1.2353802,-0.2632104885191183,0.2060145966557505,,,,,,,,,"05372965+1005025",16.265,15.768,15.58
3339497257741954432,83.96724063307772,10.107773774545766,194.99316669301263,-11.751696911282863,19.047415,1.700203,0.6846100703052129,0.3797917407191114,,,,,,,,,"05355215+1006283",16.872,15.889,15.631
3339525059066290560,84.35107397648316,10.24586959098824,195.06837364617263,-11.356260532055337,17.17556,1.795721,1.1045286415838191,0.11733172543585284,,,,,,,,,"05372425+1014454",14.947,14.203,14.039
3339438846187048576,84.18686329657405,9.884989396455039,195.30148067432887,-11.679066300383516,19.281742,2.3580647,0.9606872104219673,0.40378831936775544,,,,,,,,,"05364487+0953059",16.141,15.624,15.381
3339542754331297152,84.18973919634973,10.41132171286935,194.84066123937453,-11.408541316205229,16.939278,1.2718334,0.4488878357900652,0.09020699084232801,100001,,1.0393,0.52,4883.25,,,,"05364553+1024408",15.352,14.79,14.725
3339499422405468288,84.16522643854975,10.104068286033765,195.09787683158675,-11.585897250923479,17.767971,2.6037407,3.8674102156582677,0.16652734152613405,,,,,,,,,"05363966+1006148",14.756,14.118,13.928
3339440117496128896,84.25010617835781,9.88994438309309,195.32947466786513,-11.622900664066835,18.349411,1.3139458,0.6618466292380786,0.20939014316195562,,,,,,,,,"05370002+0953237",16.496,15.993,16.508
3339514373187456512,83.91692395890966,10.259908432513642,194.83373500403746,-11.716619633212375,16.782272,1.3902283,0.5824849266614103,0.09464419828012023,100001,,1.0513,0.528,4621.0,,,,"05354005+1015357",15.033,14.594,14.392
3339450047460691072,84.31303734140316,10.00241575595544,195.26278610863,-11.512340923808482,19.746115,2.3069458,1.2329618718104138,0.5046016081282939,,,,,,,,,"05371515+1000089",16.556,15.671,15.212
3339506259993507072,84.13351564985358,10.257097689231932,194.94724774193745,-11.534767689895135,18.423998,2.0730438,0.8390124547810246,0.24946528669039347,,,,,,,,,"05363204+1015255",15.743,14.809,14.79
3339493379387609472,84.1128667931533,10.066481905109946,195.10408889177043,-11.649404534648328,15.366929,1.2938147,0.9477418116016599,0.044500596489665076,100001,200111,,,4897.21,1.1357872,1.0630413,1.2502367,"05362708+1003593",13.693,13.268,13.139
3339449914318556672,84.28463896943323,9.987169764282818,195.26167032706567,-11.544175176331022,15.9116335,1.2904377,0.5520666460484678,0.060464065344008756,100001,200111,1.563,0.7897,5019.6665,1.4240671,1.3487067,1.5474629,"05370831+0959140",14.205,13.859,13.704
3339519664587134336,84.05560362362506,10.378055108481162,194.80115812300252,-11.538981118641088,17.789045,1.0896091,0.47899966970781316,0.18544189998680838,,,,,,,,,"05361334+1022409",16.436,15.799,15.247
3339426098722775936,84.3516042797387,9.792483599361685,195.46704064746515,-11.586282708227003,18.345642,1.4150124,0.31972871580172824,0.23690795219924832,,,,,,,,,"05372439+0947329",16.523,15.933,15.683
3339522653884371072,84.05059767282339,10.389664674436908,194.78840398305056,-11.537287779914283,16.791569,1.0904732,-0.1742702181908307,0.08665325220193726,110001,,,,5040.0,,,,"05361214+1023228",15.401,14.906,14.852
3339490591953050624,83.98449130170822,9.94437378030169,195.14560304395562,-11.820404666641869,17.760038,1.4047565,0.16240979170305722,0.21688983243066748,,,,,,,,,"05355627+0956399",15.837,15.235,15.358
3339439297159433984,84.26778212013568,9.869684746988746,195.35632389616913,-11.618203724874308,15.682379,1.6720629,2.14990189486697,0.1317443566885297,100001,200111,0.761,0.371,4309.7437,0.6214697,0.57320684,0.6578125,"05370429+0952111",13.636,12.943,12.865
3339425720765620096,84.37324720061305,9.753969248367222,195.5119663192916,-11.587457904809186,17.070719,1.4883366,-0.03727306550637637,0.11408567844747745,,,,,,,,,"05372957+0945142",15.084,14.552,14.351
3339505508374921984,84.23153886548421,10.261514392020725,194.99353660166335,-11.449528851065244,15.225091,1.5277395,0.6228202430879948,0.03908339012043376,100001,200111,,,4329.25,2.6118305,2.3567686,2.80067,"05365556+1015415",13.212,12.686,12.495
3339522997481755392,84.02303484061846,10.409549140739026,194.7568249130464,-11.550442465398723,15.030316,1.0194101,0.5383049244895529,0.03571321473034254,100001,200111,1.549,0.75,5188.8623,2.0187635,1.9168605,2.1088653,"05360552+1024344",13.702,13.466,13.347
3339447436120577792,84.3582163243169,10.003784300340373,195.28466425069715,-11.473330969254366,18.380196,2.4054966,1.0691668084031485,0.22933968276193104,,,,,,,,,"05372597+1000137",15.473,14.697,14.438
3339495922007978496,83.90694527305811,10.098787020399005,194.97011904306328,-11.807332859774295,15.92972,1.4333353,1.1430665849474624,0.07473042754050406,100001,200111,0.824,0.4183,4449.0,0.94806606,0.7476321,0.97097164,"05353765+1005557",14.053,13.568,13.423
