recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
215614,249.75328897497,-43.52807872606,5943623855883939328,340.3612613077329,2.200891791643352,0.5350425324174259,0.1520205536810078,1.9806456639879195,0.2429030599521833,-0.194706507270442,0.1499162763465419,,,275,17.701654,2.1194286,0.7,NGC_6192         ,6410.567,249.75327721312,-43.52807788774
215615,249.77219230615,-43.49600034288,5943624375609024256,340.3943482863869,2.2120201769225822,0.6610326495116757,0.1069809613845006,1.674559817518173,0.1697892930499208,-0.1189328016616763,0.1164072446471426,,,264,16.862076,1.6803694,0.9,NGC_6192         ,6851.5913,249.77218236723,-43.4959998308
215616,249.76681667157,-43.47603013681,5943624405639783936,340.4066629333853,2.2282250569089634,0.5778149338514272,0.0829706303739964,1.9113172760897856,0.1030281618530069,-0.4410664045245578,0.0864920529021937,,,296,16.010937,2.064208,0.8,NGC_6192         ,10519.634,249.76680533119,-43.47602823778
220560,250.38854438585,-43.56663491413,5967583519919616768,340.6378190528159,1.830624433884677,0.479108277684517,0.0648671576406728,1.7350817738988051,0.1127548801533722,-0.1098991390486082,0.0749079328914512,,,248,16.204327,1.4957066,1.0,NGC_6192         ,9174.489,250.38853407565,-43.56663444095
220561,250.38488198729,-43.48992559777,5967585448375774464,340.6937221092613,1.883250474459768,0.6719117683519824,0.0595988590946607,1.5594571642987003,0.1069785796503884,-0.1611400507506788,0.0816903020610155,-6.881456815904526,0.9049113525779392,220,11.030853,1.765441,0.9,NGC_6192         ,5218.1523,250.38487273247,-43.48992490398
220562,250.46719882797,-43.38251240592,5967609878151186816,340.813946485455,1.909181034799256,0.5826592552295545,0.03097741911556,1.5059198034327428,0.0595347536992881,-0.0584336520665002,0.0388385587179639,,,269,14.333885,1.1273232,1.0,NGC_6192         ,7377.06,250.46718990672,-43.38251215433
220563,250.50150266142,-43.31995959295,5967611561778699008,340.87746669494595,1.9316485404294967,0.4603001693669024,0.0652182611145293,1.7566696789371103,0.1307545308719396,-0.2400373133278444,0.083324492327339,,,262,16.119762,1.8279276,1.0,NGC_6192         ,5399.149,250.50149226542,-43.31995855946
220564,250.20928020233,-43.52959118452,5967625644957755776,340.57972392214185,1.9526189536829144,0.5232418284395487,0.0600171006230117,1.505826308436579,0.1039695082444307,-0.1825530117936068,0.0685548790356688,,,286,16.024006,1.3168268,0.9,NGC_6192         ,5030.904,250.20927125992,-43.52959039853
220565,250.01385511944,-43.60919181158,5967627058022708096,340.42619433982645,2.0059264960546126,0.5496776763030872,0.048486372810297,1.7513580834840956,0.0779812755032158,-0.1395672413295704,0.0522754191801922,,,256,15.246172,1.4326181,1.0,NGC_6192         ,8532.431,250.01384470517,-43.60919121067
220566,249.98187525155,-43.57582732637,5967627328584864512,340.43578705741714,2.045394871915315,0.4947750296830385,0.1134444085695517,1.7789332199831402,0.1770446052957367,-0.0539676526131095,0.1158732882495893,,,254,16.974642,1.9469824,1.0,NGC_6192         ,7587.4033,249.98186467917,-43.57582709401
