recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
34920,132.95147706871,11.30215877407,598692675554477056,216.28902513593647,31.799103942664527,1.1421149775110468,0.0337183024990337,-11.194857269742656,0.0603917369935407,-2.793948244249379,0.0388208930977698,,,318,14.430771,0.8615217,0.7,NGC_2682         ,5899.9263,132.95152622201,11.30217080356
34921,132.95089881203,11.33274849369,598695763635752448,216.2561284125971,31.81153191032629,1.161517953410134,0.0443859996768332,-11.046358374179624,0.0772989889119406,-2.7528078003995766,0.0555381697794904,,,351,15.423194,1.0745983,0.8,NGC_2682         ,5254.1353,132.9509473185,11.33276034605
34922,132.89083466491,11.38082903647,598697142320464384,216.175574597575,31.778486779610525,1.1937612262603023,0.0379287446102789,-11.14601304093191,0.0686019262047146,-2.8938380502244128,0.0461269994973295,,,337,12.622926,0.7339964,0.7,NGC_2682         ,6157.9946,132.89088361723,11.38084149605
34923,132.85115097637,11.38812565105,598884746491793024,216.14846876083865,31.74630699329484,1.1265277092507215,0.0272314693334546,-11.047053062964483,0.0453392945475794,-2.743320613934176,0.0328460342142714,,,324,13.026408,0.7487602,0.9,NGC_2682         ,6278.812,132.85119949531,11.38813746256
34924,132.84975023716,11.41369726305,598884952650222336,216.12052700625875,31.755859612189248,1.1014618598623536,0.0250113979450151,-10.954984565594293,0.0409463138464107,-2.8088233060582746,0.0300600796738514,,,341,13.160717,0.73885155,1.0,NGC_2682         ,6062.024,132.84979835606,11.41370935659
34925,132.77495774251,11.42927972963,598885738628962432,216.0675441836873,31.695972656703937,1.1545598317311092,0.0235940473095088,-10.885407450998033,0.0505713318684894,-2.6436567161800224,0.0402348296898512,,,291,13.410056,0.7589369,0.9,NGC_2682         ,6533.201,132.77500555842,11.42929111204
34926,132.82178577034,11.43187557577,598885880363159296,216.08754374141316,31.73868150783117,1.188043766856844,0.0348691437356473,-10.985825622622158,0.0624472368816786,-2.761569246953049,0.0501611577131142,,,331,15.022562,0.98558235,0.9,NGC_2682         ,5279.47,132.8218340278,11.43188746585
34927,132.79650698705,11.44301649595,598885944787392000,216.06337821217247,31.720917634370608,1.1490863227200214,0.0263915512555829,-11.103060790989977,0.0554167184443065,-3.101389902092284,0.0440254277352406,,,277,13.723153,0.7580147,1.0,NGC_2682         ,6094.387,132.79655576141,11.44302984916
34928,132.82515072647,11.44137433867,598885979147130496,216.07905324664048,31.745679245160137,1.1301495736994358,0.0214146328069,-11.090192411200164,0.0376569795608023,-3.1438144836660333,0.0301167175789307,,,338,13.111919,0.7494106,1.0,NGC_2682         ,6033.433,132.82519944402,11.44138787454
34929,132.81306174931,11.44516153975,598886052161851264,216.06913840133265,31.73653394348987,1.0940207033930198,0.033547844994375,-10.939029613770042,0.0571221932885416,-2.832514584088772,0.0452771766086895,,,303,13.030944,0.75748634,0.7,NGC_2682         ,5842.4995,132.81310980346,11.4451737353
34930,132.67538183427,11.43983903439,598887460911141632,216.00793195218608,31.611935648090235,1.2000127605145587,0.024433770480457,-11.123659530437184,0.0434486879011874,-3.839849463042499,0.0303235259067799,,,324,13.429057,0.728879,1.0,NGC_2682         ,6303.5273,132.67543069856,11.43985556708
34931,132.71420380675,11.44836221224,598888697861717376,216.01770135036065,31.650031150741835,1.2090232585909415,0.0719663859161763,-10.732221968729426,0.1258186658315505,-2.8885549611702315,0.0879329843634251,,,359,16.645105,1.5206366,0.7,NGC_2682         ,4456.4805,132.71425095296,11.44837464907
34932,132.74209986366,11.4735284208,598889213257785984,216.004431592521,31.685432418488336,1.178140431297192,0.0963101604569776,-10.792914221256805,0.1756080139466686,-3.407075937066252,0.1460257873230328,,,337,17.073927,1.6243801,0.7,NGC_2682         ,4196.926,132.7421472807,11.47354309015
34933,132.68177626425,11.49240038228,598889900452561024,215.95505702594264,31.639773456167763,1.162341401980637,0.0418274277261881,-10.870678683833503,0.0755042243503812,-3.035422212172355,0.0509105996162152,,,318,15.381919,1.075037,0.7,NGC_2682         ,5368.428,132.68182402614,11.49241345146
34934,132.7210244276,11.52225079392,598890347129151104,215.94227852186287,31.68722727701815,1.123700216037042,0.024739047048765,-10.995265495789004,0.0457543594378839,-3.157940458892176,0.03595511789869,,,313,13.242332,0.76068974,0.9,NGC_2682         ,6507.4473,132.721072742,11.5222643906
34935,132.73002027228,11.52070434613,598890381488889088,215.9482888057808,31.69457125930134,1.1428226806955548,0.0296111474923479,-10.8356670725364,0.0586299810223634,-3.075844166973477,0.0425206746953103,,,300,14.011778,0.797163,0.8,NGC_2682         ,6085.6255,132.73006788512,11.52071758935
34936,132.4340912156,11.48594039792,598898073775010816,215.84199133627249,31.41691122617252,1.1216653413221265,0.027299539700272,-11.097938630044403,0.0447633039495157,-3.023568850830761,0.028763611179223,,,337,13.371643,0.73274326,0.8,NGC_2682         ,6369.588,132.43413997487,11.48595341606
34937,132.63414960137,11.53016074588,598901995080469888,215.8917545655976,31.613344508640544,1.167963354480263,0.0404763128591435,-10.65470516426568,0.0687368049577806,-2.884084696796964,0.0460653670943797,,,334,15.203735,1.2165489,0.8,NGC_2682         ,5345.846,132.63419642063,11.53017316346
34938,132.67473621727,11.55728869429,598902437462030336,215.88250388114847,31.660833472369013,1.1398680622543953,0.1198376318923253,-10.868298045690416,0.1990723129969001,-3.120160076105411,0.1363246539253067,,,339,17.424957,1.855011,0.9,NGC_2682         ,3916.74,132.67478397972,11.55730212831
34939,132.64075380682,11.57257826888,598902682275232640,215.84975951785287,31.637060183812046,1.1394739700834686,0.0268683529708166,-10.848470329262955,0.0457284647880745,-2.510997726840312,0.0308199223735007,,,324,13.571538,0.7562914,0.9,NGC_2682         ,6395.0356,132.64080148474,11.57258908012
34940,132.61396878707,11.57862886986,598903128951834496,215.83035397898823,31.615796772946386,1.130246142046164,0.0935209639780413,-10.737664869642275,0.1598437696152269,-3.1656762808813586,0.1072542962837221,,,319,17.008768,1.7299728,0.8,NGC_2682         ,4090.2883,132.61401597903,11.57864249985
34941,132.65041352765,11.618320598,598903678707639296,215.80567455910727,31.664873248624897,1.0991800118729556,0.0568054769557065,-11.038794603289627,0.0973850045666374,-2.956926845908868,0.0693072420683321,,,302,15.943875,1.2318296,0.7,NGC_2682         ,4889.379,132.65046204998,11.61833332921
34942,132.62085352239,11.63591155619,598903953585548672,215.77263305161432,31.645986880108044,1.0624263003381007,0.0260579219761681,-10.812431905058592,0.046542903844002,-2.9039481063397337,0.0312135885181958,,,324,13.658506,0.74909115,1.0,NGC_2682         ,6503.8057,132.62090105272,11.6359240593
34943,132.55535666156,11.62251928914,598906633645151744,215.7552665964079,31.582142076354128,1.0922236202551454,0.0485774133585105,-10.89964855982599,0.0839639653212147,-2.7932261246721777,0.0560791932636045,,,349,15.719631,1.144,0.9,NGC_2682         ,5203.449,132.55540457297,11.62253131553
34944,132.51786873033,11.64972342129,598907522703329280,215.708192183386,31.560240659502565,1.135503024022136,0.1101696853514192,-11.120806453352328,0.1877262381312555,-2.858719071281782,0.1127892260190024,,,348,17.181368,1.9508839,0.8,NGC_2682         ,3909.1602,132.51791761866,11.64973572966
34945,132.53993764695,11.64497594829,598907836235995008,215.7238988377874,31.577865663308568,1.1496372464838465,0.0295387433712729,-10.797895767196808,0.050574662182886,-2.6653667237742167,0.0344894629837238,,,340,14.344937,0.8327122,0.9,NGC_2682         ,6019.6235,132.53998511492,11.64498742417
34946,132.50346598547,11.70271873728,598955149595631872,215.6447876989972,31.56966907732095,1.1573113960292891,0.0266111000541842,-10.97839532641054,0.0441234581124853,-2.761535221174421,0.0280007608060708,,,342,14.034753,0.80080795,1.0,NGC_2682         ,6047.8706,132.50351425698,11.70273062722
34947,132.46916387362,11.75978191251,598956420905951360,215.56746103120088,31.56308350297205,1.1942905338751404,0.041911349459382,-10.826108083426703,0.0707379460270789,-3.108241752216581,0.047095593465771,,,351,15.650559,1.132288,0.7,NGC_2682         ,5085.7,132.46921148537,11.75979529521
34948,132.31311841035,11.73743250744,598957790999876736,215.51623317066068,31.41498953913578,1.0995206849056187,0.0308110753237213,-10.87363625153972,0.0492109010439477,-3.0166866030807986,0.0314574748537029,,,341,14.053956,0.795002,0.8,NGC_2682         ,6089.0854,132.31316622724,11.73744549595
34949,132.35375788677,11.73489910597,598959032246073216,215.538461247081,31.450059987807048,1.176583602759835,0.0381154829290105,-11.064187824545687,0.0654319013977738,-2.871781848255868,0.052587641156418,33.416547982663126,2.2237546084182425,310,11.790519,1.1794662,0.7,NGC_2682         ,4932.798,132.35380654116,11.73491147058
34950,132.35514165481,11.76547509178,598959371548059904,215.50657612415856,31.464093526221426,1.0788919882047363,0.0502972176786931,-10.818966788782152,0.079059078122627,-2.907277387774561,0.0536452975724194,,,332,15.625475,1.126605,0.7,NGC_2682         ,5108.8105,132.35518923613,11.76548760922
34951,132.3947971816,11.78807410441,598959822520052480,215.5015601075453,31.508808981784416,1.0790076741755354,0.0258193857898775,-10.857969851370092,0.0437745689858979,-2.78799576658514,0.0313208699092252,,,341,14.202843,0.81083965,0.8,NGC_2682         ,5941.299,132.39484493839,11.78808610828
34952,132.98140924127,11.40284893142,604701128643010816,216.19622457109136,31.8682682851521,1.1379603559596148,0.024563253448716,-11.156631770939088,0.0409994775382934,-3.024454569451525,0.0270207396600408,,,350,13.152819,0.74048233,0.8,NGC_2682         ,6828.5103,132.98145824402,11.40286195337
34953,133.08342111053,11.46006041869,604703052788343296,216.18484829098216,31.9830618733372,1.0895826253283825,0.0389333407206749,-11.22455299391828,0.0659217869566618,-2.911160821037905,0.0423315482434269,35.43006370394325,0.976742639085802,355,12.250184,1.1460991,0.8,NGC_2682         ,5025.4297,133.08347042156,11.46007295286
34954,133.11720234624,11.48440749438,604703465105196416,216.17528551049827,32.023348923237315,1.0131561493225705,0.1081550308913768,-11.494463667159891,0.1793667372284797,-2.8371726505054378,0.1143439148524712,,,364,17.177279,1.6858501,0.7,NGC_2682         ,4137.876,133.11725284738,11.48441970998
34955,133.03768860356,11.46710463666,604703941846497280,216.15503235729608,31.94539724879968,1.155613859137452,0.0279321777355668,-11.150511547548394,0.0483632912958484,-2.7804390376028945,0.032880284956516,,,323,13.153452,0.7410641,0.8,NGC_2682         ,6641.3857,133.03773759054,11.46711660799
34956,133.04566645007,11.53033084691,604704770775147520,216.0913374614229,31.97913899884141,1.1864580570818937,0.0369826991387503,-11.06365591645138,0.0588738883191132,-2.762489558451371,0.0401342338407422,34.38683053102722,0.2210714600354429,376,10.585022,1.3057394,0.9,NGC_2682         ,4645.8506,133.04571506638,11.53034274095
34957,133.2722330428,11.5799039645,604708790864617344,216.14860893850468,32.20134597482222,1.103567046350262,0.0430029529458394,-10.806374691758986,0.0728138527428749,-2.795439777020535,0.0446452275819872,33.655485333243206,0.9469082445607332,354,12.499616,0.79488754,0.8,NGC_2682         ,6232.885,133.27228053695,11.57991600041
34958,133.18112065004,11.61050594794,604711299125433472,216.07144171308207,32.13326048149597,1.111688573306858,0.0439362554412067,-10.895247290108168,0.0685039973314932,-2.6555384068837364,0.0471512162354503,,,349,15.037209,0.9643822,0.8,NGC_2682         ,5876.7207,133.18116854004,11.6105173815
34959,133.16140176946,11.62755569821,604711500989123584,216.04358366224912,32.12290781064369,1.140632424610042,0.1090272754432762,-11.318078213621192,0.1623302065416008,-3.131298306566416,0.1183814976122927,,,311,16.672817,1.5267849,0.8,NGC_2682         ,4336.9937,133.16145152105,11.62756918018
34960,133.14979364256,11.62353292075,604711539643602816,216.0422478990216,32.11090033313098,1.1772409600226503,0.036414848920766,-10.560527185394312,0.0587122586109236,-3.124460139190845,0.0404786743274573,,,358,14.841743,0.9588318,0.8,NGC_2682         ,5587.7197,133.14984006347,11.62354637328
34961,133.25088214615,11.68123388449,604713463788946432,216.029554967915,32.224987934655175,1.0978978682025435,0.046119782989969,-11.37239402785094,0.0735881587099143,-3.294066194533817,0.0528619137476895,,,377,14.867804,0.9646683,0.7,NGC_2682         ,5977.621,133.25093214616,11.68124806727
34962,132.92644926526,11.53529923399,604891550313644672,216.0280596482818,31.875287806403247,1.1481301550290133,0.0293735480813294,-10.957678105750109,0.0530147458210772,-3.14063599582717,0.0352152355909793,,,329,13.066247,0.7478676,0.7,NGC_2682         ,5941.951,132.92649741673,11.53531275617
34963,132.96927671734,11.51302226663,604891992694503040,216.0726741383669,31.9039635604772,1.1069381196795651,0.023899404696768,-10.99440835008448,0.0398799884110669,-2.696275008289727,0.0281856473175613,,,377,13.603253,0.745656,1.0,NGC_2682         ,6211.3438,132.96932502638,11.51303387559
34964,132.95647971403,11.53263902748,604892306227881856,216.04549534595805,31.900855005178247,1.1783028576157448,0.0455583564526783,-11.105959531332136,0.0768724617201919,-2.985927553283904,0.0559437133494219,,,345,15.591056,1.1279173,0.9,NGC_2682         ,5200.3945,132.95652851663,11.53265188356
34965,133.01757032839,11.60003821351,604892989126939648,216.0031323299156,31.983513245433016,1.1452443971184438,0.0510803210037023,-11.372928964327448,0.0862356139394524,-2.8942068666241587,0.0566998924408072,,,374,15.846274,1.4154377,1.0,NGC_2682         ,5085.0547,133.01762031616,11.60005067467
34966,132.95795444105,11.5551350413,604893165221336064,216.02217589493128,31.9116377891302,1.1682142698307882,0.038890757819683,-11.24515145816616,0.0673305568313596,-2.948730153151769,0.0454566259108371,,,339,12.581479,0.74402714,1.0,NGC_2682         ,6298.948,132.95800385926,11.55514773721
34967,132.98015458244,11.59263929202,604893676321680128,215.99287218279207,31.947149139239944,1.1002751370481068,0.0263500169584372,-10.835918285953756,0.0457560945051891,-2.75108337944412,0.0309297609317015,,,366,13.902805,0.7740078,0.9,NGC_2682         ,6336.535,132.98020220861,11.59265113696
34968,132.80847232803,11.55848411421,604894638394355584,215.94603819182444,31.780198778311888,1.150637371797361,0.0241259415406577,-11.020981010612248,0.0424935255597192,-2.8696444643746988,0.0310927081210947,,,296,13.183811,0.73402596,0.9,NGC_2682         ,6348.3364,132.80852076168,11.55849646962
34969,132.85802657447,11.55000952363,604894707113832704,215.97912520647728,31.82067317094028,1.13049424411548,0.0633944494762949,-10.892200348920074,0.0949211642703372,-3.0657567091067146,0.062110836299656,34.84702138770779,2.253135705824597,298,12.5743,0.7462597,0.8,NGC_2682         ,6423.038,132.85807444072,11.55002272341
34970,132.83949493739,11.55202277966,604894745769327232,215.96798311337116,31.805050852814983,1.1574009246245225,0.0416179570341398,-11.13023354391608,0.0725093656579446,-3.0162394360787768,0.0536008284390465,,,351,15.349098,1.265666,0.7,NGC_2682         ,5280.6147,132.83954385004,11.55203576624
34971,132.86621974742,11.58257634888,604894913272261632,215.9483274573504,31.84165818085337,1.1007009610768494,0.0374835967056024,-11.229034339914282,0.0653109024966014,-2.7846272685051776,0.0493473392214573,,,347,14.786615,0.9308052,0.7,NGC_2682         ,5770.5107,132.86626909965,11.58258833824
34972,132.81970597356,11.58127892217,604895055006972800,215.92715620630716,31.79977270396471,1.2224328119713588,0.0602894543912952,-10.984826505127932,0.1110972929720661,-2.326683726967113,0.0993350439777626,,,311,16.056515,1.2695312,0.8,NGC_2682         ,4802.1055,132.81975425225,11.58128893983
34973,132.84977065044,11.58065417105,604895089366706304,215.94240173835743,31.82623038382254,1.144218496922418,0.0300465747493746,-10.919339951272311,0.0538629562954511,-2.949915817782354,0.0415360973845925,,,305,13.874236,0.89790154,1.0,NGC_2682         ,5986.649,132.84981864121,11.58066687207
34974,132.828530509,11.58823716227,604895158086185856,215.9240061199242,31.81054221341857,1.1691391212996327,0.0573546399013581,-11.00191514266788,0.1035912172847057,-2.6393218960680533,0.0834774389505683,,,313,15.904092,1.2154827,0.8,NGC_2682         ,5005.777,132.828578864,11.58824852602
34975,132.76217088518,11.55705861418,604895325589137920,215.9251096843979,31.738447826227286,1.0970889090561295,0.0573983349704854,-11.004499116500662,0.0999468121705941,-3.194950532683676,0.0770880318012537,,,273,15.630422,1.1229601,0.8,NGC_2682         ,5087.3315,132.76221924615,11.55707237021
34976,132.78867529675,11.55916031859,604895364244625920,215.9357167170816,31.76288848619888,1.1823758059905756,0.0337739153242564,-10.898535530949744,0.0589144790869572,-2.8744615908343034,0.0444404250737412,,,301,14.639697,0.890769,0.9,NGC_2682         ,5818.851,132.78872319241,11.55917269474
34977,132.82179182025,11.58689796037,604895810921215744,215.92216901286224,31.80398982247133,1.2182259080112507,0.0712945545979585,-10.919536054563116,0.1299343327591724,-3.054884393484273,0.1012189148674755,,,320,16.503166,1.4350977,0.8,NGC_2682         ,4638.741,132.82183981295,11.58691111334
34978,132.77719235976,11.59969149938,604896051439391104,215.88690099162196,31.769729705009567,1.1054386916117829,0.0321776897700581,-10.82906253857836,0.0569353704525816,-2.940177660939547,0.0412837887467036,,,283,14.400474,0.850749,0.7,NGC_2682         ,5963.7617,132.777239957,11.59970415847
