recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
218847,253.39896017815,-42.13704075393,5964997816471850240,343.15531247841045,1.069402988634888,0.595346589175406,0.048461869210126,-0.6565416351307881,0.0689864092956902,-2.3678682127528674,0.0551788335710466,,,214,14.532533,1.4970179,0.9,NGC_6231         ,8770.553,253.39896399017,-42.13703055894
218848,253.48245552583,-42.16356190373,5964998228788670592,343.173845268748,1.0046579377922489,0.6844443996917079,0.0468946496709956,-0.6031325116387753,0.0637324986022297,-1.9876545605326863,0.0478193197280925,,,187,13.733037,0.7588568,0.7,NGC_6231         ,7637.7427,253.48245902921,-42.16355334577
218849,253.47878419803,-42.10383416198,5964998812904256128,343.2184621487793,1.0444673109976323,0.6190158951827973,0.0710489968477761,-0.6565390840000661,0.1078254292037177,-2.2683660839422304,0.0843022997725104,,,217,9.074376,0.5105295,0.9,NGC_6231         ,13531.342,253.47878800804,-42.1038243954
218850,253.43959386248,-42.09739368347,5964999255272720896,343.2050961306665,1.071083477391,0.5287043744914711,0.0528959631013268,-0.5201519525789072,0.0579705147182675,-2.2572255523390297,0.0482886212155969,,,215,13.369266,0.7545605,0.9,NGC_6231         ,6462.8687,253.4395968807,-42.09738396486
218851,253.39662782137,-42.10299553479,5964999392711674752,343.1806100654818,1.0922575214542338,0.5867336437113758,0.0389141913518579,-0.3384158074921552,0.0559783496530421,-2.2982750651829247,0.0428262791678196,,,205,13.083182,0.9776516,0.7,NGC_6231         ,5829.7656,253.39662978523,-42.10298563944
218852,253.39673942332,-42.10746554659,5964999392712679040,343.1771973717289,1.089368645664321,0.6717370713747792,0.0666217597923168,-0.4876948136616268,0.0927581635861434,-2.117075941047676,0.0735323078505008,,,214,15.611951,1.7266045,0.9,NGC_6231         ,5281.762,253.39674225366,-42.1074564314
218853,253.4274964043,-42.08650284796,5964999465729742208,343.2078705765353,1.0849220068737944,0.5788172670812892,0.0407702832750209,-0.5511620857005071,0.0601947233748696,-2.366326163293369,0.0468498176719042,,,216,13.833511,0.7993593,0.9,NGC_6231         ,6264.075,253.42749960192,-42.08649265961
218854,253.42592385439,-42.07978148942,5964999843696431488,343.2123449868984,1.0900723133032737,0.5900476861685774,0.0842475924707626,-0.4767811784549093,0.0925146438737217,-2.274778639795855,0.0770694379158412,,,208,10.8180685,0.5552759,0.9,NGC_6231         ,11980.811,253.42592662018,-42.07977169523
218855,253.20006334067,-42.14197702611,5965004344822493952,343.05813988746934,1.180475995516906,0.5956674702361161,0.050744976738897,-0.633592178067616,0.0866051090945163,-2.3369559659231016,0.0592930514964662,,,215,15.147597,1.7920752,0.8,NGC_6231         ,5140.852,253.20006701973,-42.14196696422
218856,253.15685640256,-42.14653242072,5965006951858772992,343.0343027875262,1.202364416218065,0.6238827735071705,0.0352722270352631,-0.6794815359698544,0.0587067392218813,-2.4221358777268187,0.0417311240813209,,,212,13.789008,0.97099304,0.8,NGC_6231         ,7833.5127,253.15686034837,-42.14652199208
218857,253.17974986508,-42.11717848041,5965007402839219584,343.06777433225767,1.2078464568555545,0.5570341854150668,0.056708332075978,-0.3605387614620472,0.0959723177034995,-2.3952079788010794,0.0685921875193129,,,208,15.546689,1.3862352,0.7,NGC_6231         ,6622.937,253.17975195779,-42.11716816771
218858,253.36923649753,-42.12141130551,5965009601862125056,343.1534911030958,1.096364166503058,0.5653673421863471,0.0738654087632557,-0.6846392999335871,0.1092280544738447,-1.929277246034342,0.0913229052116091,,,222,7.1009674,0.6246457,0.7,NGC_6231         ,7377.9375,253.36924047171,-42.1214029989
218859,253.36988869669,-42.11228724755,5965009631914710912,343.16086785443355,1.1017573143820392,0.6078257009909276,0.0791068594453532,-0.5523297108761462,0.0972194752863159,-2.4509989600384765,0.0759997616310297,,,202,14.97138,1.7435169,0.7,NGC_6231         ,5367.5693,253.36989190239,-42.11227669464
218860,253.32023420566,-42.07233421129,5965009979819281792,343.1685170154523,1.155566718384816,0.5961730606528337,0.0518926484953359,-0.5319878364360515,0.0771266080583073,-2.4096817725210737,0.0520587275786686,,,198,14.395005,0.90125275,1.0,NGC_6231         ,6741.902,253.32023729135,-42.07232383627
218861,253.26298182761,-42.10670570069,5965010220337450496,343.11500471932004,1.1667087959267837,0.5122801743247816,0.0693960944490404,-0.3574676470255257,0.111497641829181,-2.2908803109505094,0.0777585240694988,,,229,16.004807,1.9491444,0.7,NGC_6231         ,4872.0054,253.26298390215,-42.10669583718
218862,253.21744436202,-42.07943801122,5965010495215375744,343.11470393771685,1.2101287733695745,0.592555725247067,0.0399616839408145,-0.6929978091788132,0.0658643062424091,-2.4596408115517407,0.0459573956382865,,,221,14.719057,1.3422489,0.7,NGC_6231         ,7495.3867,253.21744838206,-42.0794274211
218863,253.26221408264,-42.08255039168,5965010632654320256,343.1333447219727,1.1824437617400552,0.6104413637158939,0.0862821081957372,-0.6515941579209364,0.1587437945488112,-2.207213568401749,0.098970402595254,,,185,16.626802,1.5728083,0.8,NGC_6231         ,6359.0,253.26221786269,-42.0825408884
218864,253.36902240129,-42.08924678728,5965011109383469056,343.1783171749806,1.1168208891033389,0.5740247637710767,0.0450855690335643,-0.6019789028807099,0.0637384388325157,-2.40505100038158,0.0499244671709773,,,198,14.095259,1.5082741,0.8,NGC_6231         ,8919.508,253.36902589388,-42.0892364322
218865,253.32720698351,-42.04979311342,5965011487339578240,343.1892539258586,1.1658164711796155,0.6886560919167023,0.0900585784167325,-0.5123047838785004,0.1231633567555978,-2.195209451289723,0.1176254642651266,,,183,9.77129,0.5267658,1.0,NGC_6231         ,13090.491,253.32720995398,-42.04978366183
218866,253.27023511502,-42.01231556719,5965012522439948160,343.19149467508726,1.222299508848251,0.6217905362754672,0.0475438976250646,-0.6843009249283312,0.0723319541921469,-2.1145859985334807,0.0512650991581186,,,230,15.108969,1.3982344,1.0,NGC_6231         ,6147.595,253.27023908042,-42.01230646272
218867,253.31346550615,-41.96182849966,5965012969116553088,343.2509343709052,1.2293713467671803,0.559832846064569,0.0371789532804838,-0.5428823654392417,0.0569751210836074,-2.3822756016665343,0.0444837888122726,,,203,13.881724,0.8564091,1.0,NGC_6231         ,5789.4736,253.31346864956,-41.96181824264
218868,253.17870065267,-42.09161228302,5965013377129519616,343.0870580522258,1.2246554454732823,0.5250900392314599,0.0635455836970961,-0.4743577308697264,0.086425824109013,-2.497162207362739,0.0639406499531669,,,212,11.624523,0.70681095,0.7,NGC_6231         ,11731.459,253.17870340492,-42.09160153135
218869,253.12968911679,-42.03631718798,5965014446585310592,343.10674398639,1.2878546618100928,0.5983692101907581,0.0300740898012685,-0.6170974208533174,0.052764141540997,-2.39948575200182,0.0381809573228883,,,223,13.872814,0.8482008,0.8,NGC_6231         ,6623.5317,253.12969269411,-42.03630685686
218870,253.13284778046,-41.86196084057,5965017465938774912,343.24306066945604,1.3966370978507288,0.6619552228406017,0.0449983378696044,-0.5628708344311315,0.0597259311881171,-2.36909211026685,0.0433452977416735,,,224,14.281491,1.2255926,0.7,NGC_6231         ,8504.872,253.13285103452,-41.86195064031
219563,253.94247166511,-42.15409163539,5966446732278743808,343.3957345821828,0.7455250459593553,0.6222959324005919,0.0404190107521059,-0.6133469601436281,0.0689794755017868,-2.162960979771615,0.0529937886570081,,,263,15.358654,1.3000298,1.0,NGC_6231         ,6581.099,253.94247522729,-42.15408232264
