recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
185641,116.4627958095,-24.42984761684,5614646884474577920,240.68912390105527,0.1144438868469884,0.9713378576892168,0.0264738546736806,-3.6075436950980095,0.0389248669804466,5.12113502183232,0.0436003450218753,,,400,15.000366,0.8564091,1.0,NGC_2447         ,6039.976,116.46281286938,-24.42986966617
185644,116.36673390078,-24.40165112087,5614649946798964608,240.62086756702607,0.0529026951389415,0.989596966991774,0.0290180614175167,-3.760983673416835,0.037946379471361,5.068573717856045,0.0494201340503814,,,343,14.744472,0.7974882,1.0,NGC_2447         ,5823.856,116.3667516823,-24.4016729439
185645,116.3189302408,-24.4106829763,5614650629686091008,240.60687559621456,0.0107028808073434,0.9701650261751475,0.0311039370659732,-3.6096593834740807,0.0407410078323893,5.143096355087986,0.052012834381632,,,363,15.137686,0.8862982,1.0,NGC_2447         ,5468.4243,116.3189473081,-24.41070512019
185667,116.12936453201,-24.45219333042,5614690044616397184,240.55648164580185,-0.159506841552819,1.0156927823692368,0.0325416653053187,-3.714129479288713,0.0460047472399337,5.0854997451853325,0.0461037760376129,,,368,14.945145,0.9255886,1.0,NGC_2447         ,5869.1816,116.12938209904,-24.45221522632
185671,116.2652219962,-24.38943284343,5614696401167972608,240.56399250276863,-0.0209974939347009,1.0279957346593993,0.0547216588613665,-3.557925145560662,0.0727484374555791,5.22968918770911,0.0845468755077408,,,361,16.485626,1.243001,1.0,NGC_2447         ,4818.1562,116.26523881605,-24.38945536015
185672,116.16306370908,-24.38812936116,5614696950923397760,240.5163260814737,-0.1009127900760451,1.0239851593887734,0.0294224977272277,-3.493780910436872,0.0393459060039745,5.104289829820596,0.0444889871923539,,,366,15.0806055,0.86427784,1.0,NGC_2447         ,5593.7183,116.16308022553,-24.38815133796
185673,116.28094551644,-24.30711764115,5614698428391977344,240.49990173325287,0.0326063493529335,1.028613124329402,0.0656203443794366,-3.7751195379458817,0.0828254952934291,5.052997410012658,0.1090495239279525,,,318,16.816866,1.3430042,1.0,NGC_2447         ,4734.8247,116.28096335146,-24.30713939711
185674,116.30886721838,-24.31481721421,5614698531471180928,240.51930694249504,0.050777939588499,0.9571271184171108,0.0176801988495317,-3.479227165034126,0.0224786228956242,5.3866448774783775,0.028002710990938,,,327,13.16187,0.6562052,1.0,NGC_2447         ,6561.3228,116.3088836565,-24.31484040671
185675,116.2390101736,-24.32569874629,5614699012507578752,240.49686318211096,-0.0097777969706585,0.970152751899653,0.0404388575274101,-3.5962228506193834,0.0568193918327565,5.2016128101336605,0.0606496119477289,,,290,15.816005,1.0324907,1.0,NGC_2447         ,5289.5166,116.23902716595,-24.32572114213
185676,116.28971282866,-24.27766354539,5614699596623068672,240.47840480361916,0.0542692831671112,1.1160037094659034,0.0905260730986515,-3.65542267550914,0.1179107502933715,5.2086373224382285,0.1386123519795139,,,305,17.446676,1.6250839,1.0,NGC_2447         ,4118.7026,116.28973009418,-24.27768597146
185677,116.28551526729,-24.24578020276,5614699974580182272,240.448888869902,0.0669185027447302,0.96923431856968,0.0300796735586428,-3.6212555830892574,0.040187014360895,5.175316058331488,0.0503803139877202,,,292,15.224719,0.9023752,1.0,NGC_2447         ,5420.225,116.28553236715,-24.24580248537
185678,116.17050079948,-24.27923095329,5614700902293234688,240.42539735554533,-0.0406072113398068,1.0079186029181797,0.0745960350560151,-3.6100829868210655,0.0893562008231803,4.826312728047929,0.123703078199938,,,307,16.8685,1.3385983,0.9,NGC_2447         ,4769.3477,116.17051785106,-24.27925173325
185679,116.09371638119,-24.23618322557,5614702242323501952,240.35312934991987,-0.079736871026801,0.9782495082120624,0.0790031657052762,-3.776686717208424,0.098521661765822,5.182563023328276,0.1140089357797071,,,310,16.934147,1.3977184,1.0,NGC_2447         ,4635.7427,116.09373421366,-24.23620553938
185680,116.18597102266,-24.26581169929,5614702414121695744,240.4208263157749,-0.0216845502981292,1.0308747109979794,0.020874995536591,-2.6738254504780663,0.0269546615897378,4.998708451154168,0.0293398105270339,,,281,13.24413,0.5783682,0.7,NGC_2447         ,6443.617,116.18598365067,-24.26583322151
185681,116.21247781355,-24.25631743011,5614702517200873856,240.4246894973894,0.0039903798659592,0.935503672535996,0.0600355906417349,-3.30957060448025,0.0754382174427377,5.300252812191944,0.0885773289851236,,,314,16.607841,1.3052111,1.0,NGC_2447         ,4741.1543,116.2124934429,-24.25634025064
185682,116.17847127382,-24.23816213808,5614702792078807296,240.39346197987783,-0.0137821440971908,0.9378247450381576,0.0455514197112613,-3.639041422263432,0.0605573339179126,4.789337335005396,0.0673563504224524,,,293,8.119979,0.121795654,0.9,NGC_2447         ,8443.376,116.17848845663,-24.23818275884
185683,116.2037733087,-24.18712632368,5614703994669594880,240.36080367823487,0.0317217125699164,0.8942372686751102,0.0238006974475345,-3.523294952176496,0.0286477835249841,5.145390364766255,0.0335429041441036,,,280,14.080884,0.66964626,1.0,NGC_2447         ,6369.5127,116.20378993832,-24.18714847744
