recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
85430,109.34603258528,-16.18140874792,3031022952681211520,230.2473398861538,-1.7486185536507337,0.8414121585937134,0.039751813604037,0.420349728489161,0.0525288324886022,5.525509249246467,0.0696248432016766,,,244,12.827556,0.56541157,1.0,NGC_2360         ,6908.532,109.34603070078,-16.18143253831
85431,109.3812787924,-16.13355309095,3031026457374482304,230.2207759258866,-1.6963571851853532,0.8776101138697734,0.043083266673957,0.006700693897038,0.0673109413511125,5.508140467436905,0.0802954133567586,,,266,15.559332,1.1918516,0.7,NGC_2360         ,5654.1704,109.38127876237,-16.13357680656
85432,109.35709405036,-16.04697035361,3031027797404248320,230.1333087947187,-1.6765412496642242,0.946118526266082,0.063395588152921,0.4521643963657656,0.1001886935070352,5.506318634201696,0.1061804488412505,,,263,16.513792,1.2843113,1.0,NGC_2360         ,4982.59,109.35709202461,-16.04699406137
85433,109.71492765948,-16.05647968191,3031036593498310656,230.3023651957893,-1.3768982980291828,0.9315414264194832,0.0395765769912191,0.382207597162498,0.0596805319694392,5.910299047738511,0.0549213212044459,,,279,15.72457,1.0596857,0.9,NGC_2360         ,5566.5776,109.71492594706,-16.05650512903
85434,109.69152099893,-16.03332002748,3031036868376213632,230.27136513165976,-1.3859505366259657,0.9034403288707477,0.0375801331286223,0.1019219565773086,0.0576488486700129,5.450127811598888,0.0525068771092467,,,261,15.562882,1.0275259,0.9,NGC_2360         ,5692.1074,109.69152054234,-16.03334349331
85435,109.75525373462,-16.08349264084,3031041369501943680,230.3443793036584,-1.355285706726273,0.9413408525235386,0.034500181442469,0.3545687831307647,0.050185906538247,5.665115262221573,0.0463415044121255,,,254,15.178671,0.9459038,1.0,NGC_2360         ,5935.039,109.75525214582,-16.08351703231
85436,109.83365247632,-15.9943436717,3031043774683568896,230.30085249044436,-1.2469754886725548,0.9002067274076336,0.0270152278928372,0.5247378975380107,0.0421830330273325,5.336178880702311,0.0359453863330947,,,255,14.685608,0.85181236,1.0,NGC_2360         ,5940.48,109.83365012605,-15.99436664692
85437,109.9419536801,-15.95195526124,3031044221360109568,230.3121797716011,-1.1351298244955597,0.8989669829300033,0.0393704229961963,0.3106139051647557,0.0618907252596621,5.5885620181323326,0.0571289114298444,,,275,15.848366,1.0747881,1.0,NGC_2360         ,5588.1533,109.94195228917,-15.9519793231
85438,109.86724698266,-15.8886577156,3031045591447293312,230.22258177749876,-1.1689409145054843,0.8369653281889389,0.0875289606441218,0.6229511822350677,0.1338479090834512,5.553699558470101,0.120228070655539,,,302,17.3939,1.5449352,1.0,NGC_2360         ,4460.449,109.86724419397,-15.88868162736
85439,109.50843617695,-16.08544279279,3031047348096252928,230.23522994665856,-1.5658582569787058,0.9064063612327236,0.0319448194883301,0.5427890083505686,0.0523112879004996,5.458429415067758,0.0482332358398891,,,254,14.871656,0.95174026,0.9,NGC_2360         ,6122.4663,109.50843374472,-16.08546629436
85440,109.49681156441,-16.05219606521,3031047726053363456,230.20060078501257,-1.5602158322671111,0.8086329887084985,0.0427550583244667,0.2707429782234717,0.0649139435372807,5.59829890432471,0.0621347050211328,,,285,15.75044,1.0662861,1.0,NGC_2360         ,5673.4033,109.49681035141,-16.052220169
85441,109.60637995328,-16.04698018258,3031048340225954048,230.2451832792272,-1.4646721208101583,0.9871918441667548,0.0784755858169238,0.3528093482603999,0.1154097575838286,5.723028595640469,0.1063555887501554,,,236,16.805063,1.363039,1.0,NGC_2360         ,4702.0327,109.60637837265,-16.0470048234
85442,109.59263444453,-16.04644667784,3031048378888358656,230.23853714011892,-1.476102125178889,0.8317947450882118,0.0415539939387127,0.4401188157351217,0.0662165368992817,5.531792448668946,0.0608928639769597,,,254,15.656439,1.0635834,1.0,NGC_2360         ,5840.866,109.59263247275,-16.04647049528
85443,109.64880919278,-15.99863447552,3031048963003872384,230.2214948423841,-1.4060239941401815,0.8807013222687741,0.0862257633053044,-0.0738519685353705,0.1304046459552477,5.866875827558513,0.1245129662193614,,,209,16.735394,1.3513813,0.7,NGC_2360         ,4966.821,109.64880952357,-15.99865973568
85444,109.55175552458,-16.05787948489,3031048997363667584,230.2302918348113,-1.516178136812612,0.9035166564993848,0.0334803965084804,0.3514810503182995,0.0523466206228575,5.684831319877628,0.0491281413100096,,,268,15.122072,0.93947697,1.0,NGC_2360         ,5985.1504,109.55175394981,-16.05790396125
85445,109.52468508446,-16.0179453877,3031049340961041152,230.18281330121587,-1.5205346581918464,0.9027169770150067,0.0474858599722004,0.3619135753914788,0.0748707226684699,5.62963255014009,0.0720766592141314,,,273,16.010258,1.1431141,1.0,NGC_2360         ,5664.085,109.52468346328,-16.0179696264
85446,109.43975077256,-16.06155349579,3031050303033763584,230.1832783687292,-1.613079537251165,0.918365306385154,0.0318428781579822,0.6235171932360912,0.046761156048378,5.4431755768213295,0.0452927294507083,,,309,15.037749,0.9591713,1.0,NGC_2360         ,5807.461,109.43974797892,-16.06157693169
85447,109.43198943646,-16.01971887921,3031050985925883008,230.1427802957416,-1.600157869983488,1.000097517278964,0.0600899119102008,0.2856869178756641,0.0912406153737766,5.581076940676041,0.0964388014816817,,,255,16.39824,1.2495184,1.0,NGC_2360         ,5141.5894,109.43198815672,-16.01974290885
85448,109.4362939568,-15.95920167018,3031052192819326080,230.0911654678036,-1.5682611407916298,0.8876701448296158,0.0243867565278849,0.1478491264350465,0.0371793031689668,5.616050322345031,0.0353179706966349,,,286,14.115951,0.80274296,1.0,NGC_2360         ,6375.97,109.43629329471,-15.9592258504
85449,109.43726759255,-15.96748475528,3031052192819330176,230.09893124954044,-1.5712981879829504,0.9696463124542936,0.0950204464675805,0.1955729320986287,0.1473127555221189,5.575710084503513,0.1380233625530167,,,270,17.28739,1.5266991,0.9,NGC_2360         ,4286.0615,109.43726671671,-15.96750876181
85450,109.54303261486,-15.98930762879,3031052467697214336,230.1657201923712,-1.491565824226717,0.9319390438250869,0.0200862946676655,0.5225301871323313,0.03124066495805,5.4163335240460135,0.0283535034957509,,,282,13.209073,0.6263485,1.0,NGC_2360         ,6926.865,109.54303027453,-15.98933094911
85451,109.50051344462,-15.96989978016,3031052776934865024,230.1294584601889,-1.518649469227143,0.9211561972884807,0.0216680985573719,0.7774191259080262,0.0336328588189373,6.173982761687848,0.031589345343216,,,268,13.512128,0.7095356,0.8,NGC_2360         ,6341.424,109.50050996303,-15.96992636258
85452,109.54222725329,-15.93956564921,3031053154891958912,230.1213601260041,-1.4690189434726146,1.0060374572499895,0.1427347556293671,0.6925745772869198,0.2178325704025817,5.79755316611438,0.1939124798308264,,,263,17.886707,1.738491,0.9,NGC_2360         ,3940.0457,109.54222415214,-15.9395906109
85453,109.55694811451,-15.9125599379,3031053361050372224,230.1040876685068,-1.4438882698796445,0.868018099830457,0.0439619303781491,0.284986910580676,0.0671362454130909,5.571529461733218,0.0617131678327786,,,278,15.802642,1.0785866,1.0,NGC_2360         ,5681.051,109.55694683859,-15.91258392643
85454,109.47164470264,-15.96172811784,3031053498489374208,230.10926819538776,-1.539380324291146,0.9064872108669506,0.0348945939449436,0.4552155922470799,0.052511849586658,5.634781233549521,0.049328610048947,,,278,12.7737,0.5680151,1.0,NGC_2360         ,7824.166,109.47164266409,-15.9617523787
85455,109.50343591005,-15.8985346886,3031054357482794880,230.06763991291248,-1.4828449726972457,0.9638606761167536,0.0417574305079917,0.4526150070261122,0.0685274937147393,5.799133665445075,0.0644805853089836,,,263,15.471621,1.0521936,1.0,NGC_2360         ,5547.9087,109.50343388379,-15.89855965709
85456,109.72664740173,-15.96303339976,3031055109094655744,230.22501964611263,-1.323231740748012,0.8768566131960186,0.0874415309018581,0.7117191898863646,0.1375046978976334,5.394717538049332,0.1110802284324098,,,259,17.190636,1.5018482,0.8,NGC_2360         ,4552.7544,109.72664421449,-15.96305662702
