recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
122371,265.66968756332,-32.71642309544,4054135358611028736,356.44838652370703,-1.4413138488732296,1.8782115368731715,0.1389272462718675,-1.3966697648918904,0.2424495520568905,-5.887691430331,0.1817068531386879,,,165,17.41661,2.7981024,1.0,NGC_6405         ,3772.5583,265.66969471063,-32.71639774566
122373,265.53980230637,-32.71759579506,4054136045839191296,356.38983877108365,-1.3490237148496584,2.150635435060285,0.0538322444935963,-1.284823362946304,0.0880794065531356,-6.033426669820331,0.0653333832075815,-12.385032044199596,6.267351880344745,130,12.113923,0.77867603,1.0,NGC_6405         ,6075.6855,265.53980888142,-32.7175698178
122375,265.1551610548,-32.81667101137,4054141749556377600,356.1347371651582,-1.1268070723276606,2.256764628553129,0.0642575105470043,-1.995594369955618,0.0981971837435935,-5.949979083419411,0.0845444415024319,,,131,14.962554,1.4636803,1.0,NGC_6405         ,5161.3716,265.15517127856,-32.81664539341
122376,265.16038926465,-32.78854662891,4054142917787512832,356.16092098537945,-1.1156283939911886,2.105049777831009,0.0350436815975227,-1.263463613874992,0.0590516961466679,-5.81332675810676,0.0489875221491331,,,142,13.557357,1.0857878,1.0,NGC_6405         ,5910.11,265.16039573554,-32.7885215993
122377,265.1613608839,-32.73590710291,4054143325756644096,356.20600174854366,-1.08842427939421,2.345083900108198,0.2149501476860686,-1.355391051341479,0.3149451163117307,-4.909075809021156,0.2642240794470123,,,105,17.858097,2.7525597,1.0,NGC_6405         ,3562.8022,265.16136782149,-32.73588596661
122378,265.28901180535,-32.69401215175,4054144493987952384,356.2984259462689,-1.157354251464454,2.139363033254655,0.1077909090080955,-1.4523478263305412,0.1591621655694924,-6.106029130574205,0.1338417706213671,,,127,16.53447,2.108739,1.0,NGC_6405         ,,265.28901923573,-32.69398586191
122379,265.44426039085,-32.77112085218,4054145696596523264,356.30195959352045,-1.308973807726706,2.1833162590898194,0.1769176695026942,-0.943083214591438,0.2508526115046767,-6.285625040960379,0.1968728583725136,,,141,17.510426,2.5622292,0.9,NGC_6405         ,3707.2217,265.44426521995,-32.77109378907
122380,265.44513757015,-32.77265482501,4054145700926773760,356.3010456027456,-1.310409818064025,2.155099422822789,0.075306477950409,-1.7122802757927067,0.1279591797589113,-6.379286897383587,0.0982253849503237,,,106,15.764114,2.1132526,1.0,NGC_6405         ,,265.44514633811,-32.77262735863
122381,265.46621812527,-32.72016216763,4054146319402103680,356.35500554621257,-1.2977735747503398,2.280187576305497,0.0521945870838887,-1.6356789747800744,0.081216520539733,-5.429375317177461,0.0623251074499063,,,160,15.440035,1.6409149,1.0,NGC_6405         ,4261.1304,265.46622649604,-32.72013879116
122384,265.57582212963,-32.61540561993,4054148621504595072,356.4926989435333,-1.320955765302158,2.1968199848308134,0.053197065213527,-1.4074569904307244,0.0870431560958767,-5.866071544777082,0.0675092393519942,,,147,11.241912,0.53431034,1.0,NGC_6405         ,6163.8955,265.57582932401,-32.61538036323
