recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
208662,243.73759598955,-54.40712973784,5931803010799172736,329.8022285625604,-2.5192452842064075,0.3748067660585808,0.0450336394198121,-2.06805664965244,0.0715998053089985,-2.5723809507479647,0.0517976131353231,,,509,12.738191,0.39725113,1.0,NGC_6067         ,12134.226,243.73761128817,-54.40711866231
208774,243.79054801073,-54.3248281148,5932179073701843584,329.8814944165159,-2.481111723552361,0.3768779395772934,0.0506325207363866,-1.882463506648768,0.0698171663219928,-2.564063146915236,0.060414366746706,,,482,12.107415,0.6203718,0.8,NGC_6067         ,5540.7026,243.79056190854,-54.32481707508
208775,243.89541279747,-54.25564405448,5932181002273482112,329.9736428123701,-2.473540840172645,0.3050300052354516,0.0319686008958588,-1.9953664145947088,0.0507728635982382,-2.5022960489143453,0.0361786910020783,,,477,14.340327,0.929389,0.7,NGC_6067         ,7264.443,243.89542750408,-54.2556332807
208973,243.05450349427,-54.4983955644,5932537003536998272,329.4508407416842,-2.312392503075184,0.5009522912888534,0.0357652382807008,-1.9047306334793943,0.056442557327298,-2.6674206132300635,0.0459182981556216,,,500,12.734903,0.4134779,1.0,NGC_6067         ,7502.0854,243.05451761612,-54.49838407967
208974,242.87275039,-54.47883466663,5932540744313274368,329.38707849839113,-2.225967769349052,0.5311861914334292,0.0726601092077953,-2.0238944328294,0.1063248856945208,-2.4990646725407952,0.0829515101631809,,,483,16.7685,1.2525196,0.7,NGC_6067         ,5798.39,242.87276538816,-54.47882390677
208975,242.93342200747,-54.45456183877,5932540989267221248,329.4294465136023,-2.232305543168833,0.3615229688069226,0.0732487331307663,-2.1052913939091384,0.1117938571137959,-2.6642313481328777,0.0862587423095109,,,469,16.841446,1.2042656,0.7,NGC_6067         ,,242.93343759957,-54.45455036777
208976,242.97326863945,-54.4371295152,5932541057986701440,329.4582973371217,-2.235406482787885,0.4460330930196783,0.0555236957353539,-1.929937188514286,0.0916566240136402,-2.421608791696781,0.0665370352389353,,,473,16.16548,1.0954895,0.7,NGC_6067         ,6337.7407,242.97328292678,-54.43711908883
208977,242.94063247609,-54.41692433836,5932541126706230400,329.45823962108034,-2.2076809681003686,0.4191239461769847,0.0655747110327121,-1.986742783055266,0.0945464764859421,-2.4539341201824465,0.0734196297174657,,,463,16.476357,1.1433754,0.7,NGC_6067         ,5865.326,242.94064717669,-54.41691377281
208978,242.904866302,-54.39833786029,5932541401584187776,329.4557239135425,-2.179887772674688,0.5466552525078044,0.0815059609643937,-1.7400060880168104,0.129606336202218,-2.7145730719223065,0.0990050528927991,,,509,17.204481,1.272335,0.7,NGC_6067         ,5523.921,242.90487917108,-54.39832617254
208979,242.85516051793,-54.38116296599,5932542226217962112,329.4462839982333,-2.1475823928202917,0.4086350625130369,0.0655028528544482,-2.2274533333468054,0.1110471140978809,-2.5581148298815246,0.0820640424084141,,,470,16.754156,1.2022362,0.7,NGC_6067         ,,242.85517698528,-54.38115195188
208980,242.81825396865,-54.36697493686,5932542466736156416,329.44023418687425,-2.1225443599133342,0.5121445790826992,0.0282720552947564,-1.7442084517168508,0.0415839320051169,-2.467561352728131,0.0352995263077668,,,470,14.3035145,0.5721121,0.7,NGC_6067         ,6432.4126,242.81826685896,-54.36696431264
208981,243.31630422029,-54.51537288545,5932547895575781504,329.5499406294077,-2.428964737200113,0.4296192285803193,0.0369985011865498,-1.8716362359011829,0.059068420693949,-2.7689258326919397,0.0522384967219252,,,567,15.30745,1.0593004,0.7,NGC_6067         ,5940.828,243.31631810254,-54.51536096368
208982,243.22485131043,-54.45696338614,5932549098166761856,329.55140633790904,-2.350023094221864,0.4548674146102347,0.0360966230069866,-2.0569438119267223,0.0559953211987624,-2.5077974109867167,0.0527303792022277,,,540,15.252883,0.92352295,0.9,NGC_6067         ,,243.22486654537,-54.45695258868
208983,243.21054321276,-54.44710751159,5932549098166769024,329.55211386575706,-2.3371453616396933,0.5026874667579707,0.0443016415474395,-1.9570590737378897,0.0622970059315327,-2.633243103515191,0.0542346338644162,,,588,15.673498,0.9902096,0.9,NGC_6067         ,7517.9033,243.2105577044,-54.44709617402
208984,243.37407834908,-54.50655213223,5932549162453285632,329.58039559477515,-2.445606563800623,0.4572459659091546,0.0230211341857384,-1.9409147864536025,0.0393683317765336,-2.484823228678619,0.029296415643376,,,559,13.3922825,0.42505074,0.9,NGC_6067         ,6957.766,243.37409274207,-54.50654143368
208985,243.3957432388,-54.49415407877,5932549269965573120,329.59807135792187,-2.44525533597744,0.4194660510578393,0.0256931038521794,-1.858558979189512,0.041582665516758,-2.6214705350471994,0.0328059750480238,,,574,14.06113,0.55778885,1.0,NGC_6067         ,6985.272,243.39575701689,-54.49414279188
208986,243.34535572707,-54.45022920523,5932549647922788480,329.6070119852412,-2.3932272178982466,0.4058645658385443,0.1042727205433273,-1.8627906297189183,0.1605017536878139,-2.6719027780442914,0.1373266374156151,,,542,17.486036,1.266756,0.9,NGC_6067         ,6228.63,243.34536952172,-54.45021770121
208987,243.38214006214,-54.44751473807,5932549785361722880,329.62442678605885,-2.40595707459564,0.4480106078612008,0.0258393084227307,-1.7873893907381952,0.0401977263772046,-2.478480965077413,0.0320578748872416,,,608,14.192333,0.76275635,1.0,NGC_6067         ,7241.551,243.38215329753,-54.44750406683
208988,243.3436046843,-54.41754568804,5932550060239709952,329.62875035827403,-2.368783234046691,0.4376139591710806,0.0252157808886944,-1.9040788021046489,0.0390426650457672,-2.567724433439148,0.0318048184429582,,,591,13.98564,0.53185844,1.0,NGC_6067         ,6510.934,243.34361877346,-54.41753463256
208989,243.26190562485,-54.4252797796,5932550639944073216,329.5888532780599,-2.3417607440319284,0.5077098678016576,0.0389977329344867,-1.9564550450637923,0.0610293646244774,-2.7002740394172866,0.0548210950851775,,,560,15.475552,0.9383507,0.9,NGC_6067         ,6892.6587,243.2619201043,-54.42526815342
208990,243.25911067987,-54.40574287466,5932550747434549504,329.60108928010607,-2.3264354586049167,0.4477977870351336,0.0255889001318992,-1.892656736345152,0.0395721578667528,-2.560079580440171,0.032349222716146,,,564,13.846983,0.4340191,1.0,NGC_6067         ,7379.314,243.25912468048,-54.40573185209
