recno,RA_ICRS,DE_ICRS,GaiaDR2,GLON,GLAT,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,RV,e_RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs
175788,118.12268495504,-38.93628683106,5537731652365274112,253.9480255587792,-5.988123398805142,0.6465315690811807,0.0290605449710584,-2.3165681819219475,0.0430675574014996,0.9298335982063992,0.0605935303824171,6.206198477234823,1.8532276946948265,231,11.855866,1.441761,0.7,NGC_2477         ,4808.687,118.12269777779,-38.93629083451
175789,118.1411964845,-38.90542723214,5537731789804477568,253.9285503935375,-5.960113296818644,0.6653104965823211,0.0321329357584796,-2.49740287470126,0.0472974957164648,0.5182953182300805,0.0680082288702318,,,235,15.385109,1.0584459,0.7,NGC_2477         ,6418.504,118.1412103022,-38.90542946369
175790,118.12115676989,-38.89563106729,5537732030322646272,253.91213237776373,-5.968630835243077,0.6298694696738174,0.0227475358880023,-2.2838442122862266,0.0308066655992272,1.1130413637450545,0.0432311623969933,,,201,13.781722,0.7949457,0.7,NGC_2477         ,7365.756,118.12116940427,-38.89563585955
175791,118.2152386042,-38.87356743634,5537732988095084800,253.93018209842248,-5.894281859261596,0.6973560590079791,0.0567288438701499,-2.3729303230168552,0.0923123622101464,0.2024546631254408,0.1107966700696779,,,230,16.679098,1.3525925,0.7,NGC_2477         ,5702.387,118.21525172732,-38.87356830802
175792,118.26580839304,-38.86233752063,5537733056812039808,253.9404643503776,-5.854636503082621,0.6083553142898097,0.0648241384878855,-2.263247480940639,0.103837056882197,0.6457514656210737,0.1308422483779249,,,233,16.965334,1.4813824,0.7,NGC_2477         ,5819.709,118.2658209076,-38.86234030095
175793,118.17471847761,-38.84286985007,5537733713949560192,253.8875203403433,-5.90599268367026,0.7012103742092075,0.0197744646349453,-2.424990219439932,0.0305252563257194,0.6619215900329232,0.0344920954114256,,,245,14.112386,0.9389477,0.8,NGC_2477         ,7536.648,118.17473188286,-38.84287270001
175794,118.20114574082,-38.79807674289,5537734225039460992,253.85912612994727,-5.8655870993309405,0.6712786250177217,0.0261574684925589,-2.508246733672036,0.0403693438984519,0.9133612835915292,0.0484555409021167,,,239,15.163915,1.2527447,0.7,NGC_2477         ,6839.1475,118.20115959759,-38.79808067542
175795,118.10379968718,-38.89479510296,5537734985259865216,253.90455225463853,-5.979871587319924,0.629719281368729,0.0272411840737281,-2.4871152354268977,0.0389047501459674,0.7262042599540274,0.0550755035049459,,,237,14.804384,0.9780102,0.7,NGC_2477         ,6720.278,118.1038134459,-38.89479822967
175796,118.06421409513,-38.8808911673,5537735122698785792,253.87685347037024,-5.999463941685911,0.6831772476847847,0.0294877675827524,-2.478169054384923,0.0448578893461085,1.0690987224538917,0.0559993481645813,,,249,15.262139,1.024867,0.9,NGC_2477         ,6356.2896,118.06422780168,-38.88089577037
175797,118.0573026169,-38.85777271122,5537735221475009408,253.8540509629777,-5.992454037111129,0.64916334522932,0.0389392252549548,-2.557090400182644,0.05906640261369,0.7176799675386384,0.0658238053613152,,,205,15.497115,1.1221619,0.9,NGC_2477         ,6059.979,118.05731675535,-38.85777580123
175798,117.98019416243,-38.88228557411,5537735668154651648,253.8449260004336,-6.05666203624116,0.6647020861028097,0.0213354816171359,-2.3977447233092857,0.0337122453965575,0.7971493418078666,0.037011391315263,,,201,13.120678,0.76505375,0.9,NGC_2477         ,7141.676,117.98020742442,-38.88228900628
175799,118.05897560321,-38.8078158628,5537736187850635392,253.8113351497132,-5.966137807187588,0.676708439145826,0.0473050988120256,-2.566222131735473,0.0766069358112254,1.1534696897928132,0.0887967010854938,,,229,16.167814,1.4706221,0.9,NGC_2477         ,5803.21,118.0589897822,-38.80782082913
175800,118.13799920457,-38.84188512451,5537736531448086272,253.8721426237888,-5.930178468431249,0.6677295051306948,0.0304712792269492,-2.573203384970528,0.0462596223664881,0.7073594329563321,0.0591851751386252,,,206,15.26043,1.1316252,0.8,NGC_2477         ,6376.3394,118.13801342894,-38.84188817008
175801,118.1509587446,-38.80845663268,5537736737606504832,253.84826195185627,-5.904582102302037,0.7154207750872729,0.0364756851504323,-2.367195349376544,0.055509487727157,0.7565040586891036,0.0744308732722885,,,238,15.783623,1.2565861,0.7,NGC_2477         ,5764.956,118.15097182404,-38.80845988985
175802,118.15399631913,-38.81429632055,5537736737606510592,253.85453073782136,-5.905489031809571,0.6572816289996033,0.02995149969994,-2.2130031840652986,0.0432932052615322,1.0097182822985888,0.0540378405449728,,,219,14.969067,1.137929,0.8,NGC_2477         ,7057.187,118.15400854761,-38.81430066794
175803,118.09572536492,-38.82548418934,5537736840685696256,253.84119621293,-5.950326776739626,0.6829013726694149,0.0516125372290524,-2.786820690399967,0.0756570290347144,1.2135330566327016,0.1115641910037763,,,220,16.261372,1.2627506,0.7,NGC_2477         ,6482.119,118.09574076659,-38.82548941428
175804,118.167239925,-38.78608673013,5537737149923363712,253.83529842136505,-5.882330302003457,0.6579423432215056,0.0273187069747359,-2.288526939134072,0.0403914202616794,0.6256196229435051,0.0521011150073279,,,227,14.960833,1.2045822,0.7,NGC_2477         ,7014.028,118.1672525658,-38.78608942377
175805,118.19526834162,-38.76422521749,5537737283056174080,253.8274374291712,-5.852426251884627,0.606216879335434,0.0296370659301181,-2.5436329367468447,0.0448291674463143,0.704862097781226,0.0484064267499595,8.367393786081493,0.5979230588712369,220,12.28774,1.7097359,1.0,NGC_2477         ,5162.9004,118.19528238721,-38.76422825231
175806,118.12824811069,-38.78055654786,5537737386135398912,253.815065848966,-5.905769442302124,0.7544957852191692,0.0663274763289273,-2.726611641936435,0.097521986558543,0.8163649697235715,0.1600810645681397,,,183,16.637392,1.3726511,0.8,NGC_2477         ,5356.329,118.12826317011,-38.78056006276
175807,118.15080032932,-38.76970769256,5537737424801566336,253.8145794438441,-5.885115438048997,0.6765400112734844,0.0240023084365343,-2.31520064697857,0.0363513081919164,0.8167990234342122,0.0478136778118259,,,218,14.536855,1.055809,0.7,NGC_2477         ,7052.591,118.15081311452,-38.76971120933
175808,118.16751296414,-38.75998607053,5537737459160995968,253.81276414398084,-5.868958034386061,0.5912134231459141,0.0625725164429465,-2.706957535783377,0.0900752402581856,0.5859038042814061,0.1392393984125414,,,212,16.47056,1.4065742,0.9,NGC_2477         ,5451.1235,118.1675279107,-38.75998859318
175809,118.16943519054,-38.7546098333,5537737459161303296,253.80886186495988,-5.8649477799816125,0.6866629306814647,0.0488559706554381,-2.262468938608756,0.0732928506700847,0.9053610535950825,0.095740403570364,,,213,16.154669,1.4524584,0.7,NGC_2477         ,5523.728,118.16944768189,-38.75461373138
175810,118.15866588327,-38.75088499818,5537737527880464256,253.8013645385392,-5.870313096578153,0.671594858795597,0.0247627407211158,-2.3746163383221384,0.0377191919529251,0.6126617164264502,0.0477415961776986,,,230,14.779268,1.1601734,1.0,NGC_2477         ,6970.939,118.15867899312,-38.75088763603
175811,118.17546944838,-38.74362763695,5537737562240208512,253.80172635651485,-5.855336789672081,0.6693460510725006,0.02264537901393,-2.428850529881549,0.0346484718416972,0.8274621256584,0.0400645680951923,,,254,14.634492,1.1332302,1.0,NGC_2477         ,6870.443,118.17548285629,-38.74363119963
175812,118.08972767215,-38.81557824108,5537737592296987904,253.8302268224346,-5.949362915343042,0.6470516015548521,0.0473397256025539,-2.3247731937393645,0.0696808402175954,0.9407287100184843,0.0973650482028796,,,229,16.100508,1.2744484,0.9,NGC_2477         ,5613.5195,118.08974051848,-38.81558229144
175813,118.10512612076,-38.78759420763,5537737734038880640,253.81202561028596,-5.924880792022556,0.6479021175987512,0.0243810208993207,-2.3556169831029727,0.0361880666507901,0.6335174130516029,0.0515178668543843,,,221,14.4812565,1.1070757,0.9,NGC_2477         ,6939.961,118.10513913241,-38.78759693527
175814,118.08988004721,-38.77116619391,5537737802758339072,253.79173653643448,-5.9268507389918605,0.6795844108158445,0.0371577123317136,-2.510557359229065,0.054956284588527,1.1093775565885315,0.0757336049630046,,,209,15.615753,1.3123112,0.8,NGC_2477         ,7316.0225,118.08989391151,-38.77117097039
175815,118.09527984498,-38.77109353449,5537737802758342400,253.793809398113,-5.923179476090795,0.6741889021380629,0.0477962296641751,-2.1550119338396074,0.0684637223259993,0.6769587050053614,0.0964010072323766,,,218,16.06299,1.3673935,0.7,NGC_2477         ,6065.7607,118.0952917458,-38.77109644917
175816,118.0969805748,-38.75530875905,5537738043276503424,253.78078213911235,-5.9140683414916255,0.6163575506227735,0.0305985054345734,-2.462132480365577,0.0446345134307631,0.8750142104582893,0.0564063814042063,,,208,14.7816515,1.1910706,0.9,NGC_2477         ,7256.2466,118.09699416866,-38.75531252647
175817,118.08834198785,-38.74245568996,5537738111996336000,253.7662083008071,-5.913398095230848,0.6935342657869178,0.0184676175096436,-2.461332854439848,0.0267432608960322,0.8049597378271544,0.0351320079011575,,,220,13.120951,0.95216274,1.0,NGC_2477         ,8926.587,118.08835557484,-38.74245915575
