source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
5256397825493140992,150.84922529661526,-60.62790900665999,283.715415840874,-4.187607949269225,16.09348,1.4137287,0.9506359488475072,0.051398339950362,100001.0,200111.0,1.0963,0.5433,4461.843,1.0482558,0.9333321,1.0777307,10032383-6037405,14.33,13.756,13.549,6.957830245792729e-05
5256399165523011200,150.94203273367614,-60.62621222294993,283.75102764266774,-4.159084520282232,13.836948,0.8281441,0.9814838774588543,0.0186519583628687,100001.0,200111.0,0.4315,0.2217,5836.0,1.4666917,1.1927935,1.4926661,10034611-6037344,12.753,12.459,12.436,6.727954770908881e-05
5256399440400921728,150.89298545032756,-60.59488060346502,283.7129207879577,-4.148290847537459,11.597893,0.12739277,0.940833088106776,0.0291147812448353,100001.0,,0.3792,0.1885,9456.0,,,,10033433-6035416,11.353,11.364,11.331,6.81264405742166e-05
5256399642224401408,151.0167311048241,-60.595822414587055,283.7623982723926,-4.112838749093412,11.912823,0.2161932,0.994258377252201,0.0305889273626729,100001.0,,0.275,0.1453,8632.667,,,,10040403-6035450,11.593,11.519,11.489,6.882680868942659e-05
5256399990156826880,150.93273751583,-60.55043561649016,283.7020601756654,-4.10096778247761,16.471764,1.3615952,0.9459994610635882,0.0545602774938535,100001.0,200111.0,0.644,0.3177,4859.0,0.69829077,0.6436614,0.76199317,10034386-6033017,14.711,14.128,14.018,6.739368464993956e-05
5256402425365165824,150.88844991133467,-60.57626470256316,283.6999911541568,-4.134681657202035,17.892082,1.6203842,1.0739919130938098,0.1428482209236881,,,,,,,,,10033326-6034347,15.849,14.331,14.55,6.604456744342483e-05
5256402738935788160,150.78499181967612,-60.5455160669817,283.64068852239853,-4.14039588149674,15.439656,1.0169277,0.9277780258007552,0.0324042590381884,100001.0,200111.0,0.2835,0.139,5357.4,0.8988422,0.7193032,0.972696,10030841-6032438,14.115,13.741,13.623,6.533421198590269e-05
5256402872039864192,150.86258954911597,-60.55712265124798,283.6783132455654,-4.126908681209391,13.092575,0.71129704,0.979136640497552,0.0176436771055247,100001.0,200111.0,,,6289.0,1.7702546,1.4615692,2.0306115,10032703-6033257,12.14,11.906,11.877,6.622807378101719e-05
5256403391770789120,150.7655898095741,-60.55590069714813,283.6392502200261,-4.154423578191917,13.329012,0.63563156,0.963581405822048,0.0192437723115474,100001.0,200111.0,0.7935,0.3775,6949.0,1.32168,1.238694,1.4221683,10030376-6033212,12.53,12.348,12.288,6.701139182806628e-05
5256404319483843072,150.7726546216652,-60.47399020615568,283.59292600674587,-4.08669937756617,10.37011,0.0917902,0.9748066143541768,0.0432352522106722,100002.0,,0.4363,0.1997,9020.0,,,,10030545-6028264,10.228,10.179,10.154,6.733618221117416e-05
5256493448646566144,151.11635327242877,-60.495636767920615,283.74216178245973,-4.003160005861273,17.49976,1.5980644,1.002525832789664,0.0937451318777415,,,,,,,,,10042795-6029443,15.425,14.791,14.771,6.525048716837148e-05
5256493448646788736,151.12557156765632,-60.499506309421406,283.748126801854,-4.003576789271173,13.818979,0.7079992,0.9576070134619328,0.0179962908839183,100001.0,200111.0,0.1817,0.0855,6443.25,1.2330323,1.0384521,1.3041943,10043015-6029582,12.888,12.64,12.572,6.640885548954336e-05
5256493654804886144,151.05468748939168,-60.54105006271531,283.74475477817066,-4.057719219662199,17.975471,1.7418404,0.958764367826154,0.1280121933934705,,,,,,,,,10041316-6032279,15.874,15.07,15.182,6.437262220018798e-05
5256494131503927808,151.0459511230706,-60.50493501002319,283.7197557015963,-4.031244080369131,12.403626,0.34044552,0.959057110382008,0.0274455217701541,100001.0,,0.49,0.2555,8215.0,,,,10041104-6030178,11.918,11.803,11.762,6.786306769443308e-05
5256494479438710528,151.05207244574564,-60.46425418138818,283.69793005261425,-3.9967477097367743,14.082552,0.7494526,0.9653540667398646,0.0180123542825221,100001.0,200111.0,0.292,0.148,6253.6504,1.1513982,1.0172437,1.3384027,10041250-6027513,13.163,12.858,12.84,6.64410767362259e-05
5256495716389348096,151.11976978821957,-60.46309615655849,283.7241443966374,-3.9759815108598695,16.72477,1.3355408,0.947649079311121,0.0592134147884041,100001.0,200111.0,0.2157,0.119,4830.7,0.63005453,0.5857642,0.7012244,10042877-6027472,15.005,14.406,14.218,6.423716357015723e-05
5256495750749100800,151.12451251949977,-60.455164833298944,283.7213084221782,-3.968211714567031,17.67951,1.6748543,1.008862243757655,0.1017889087058391,,,,,,,,,10042991-6027185,15.636,14.891,14.729,6.581263924240598e-05
5256497193857894912,150.8666215530419,-60.46657669926076,283.62571747724195,-4.053082761826445,15.186007,0.9671583,0.9660664057984636,0.0311091668891977,100001.0,200111.0,0.274,0.127,5327.375,0.98307836,0.9487143,1.0798774,10032800-6027597,13.934,13.581,13.474,6.58563466977667e-05
5256498018491609984,150.83006502668124,-60.45017695237016,283.6014057248983,-4.05069099160982,13.705666,0.693635,0.9333005692709538,0.0234777742233068,100001.0,200111.0,0.321,0.1288,6362.0,1.3677106,1.2779056,1.3945417,10031923-6027006,12.807,12.616,12.523,6.524823297250821e-05
5256498636967047680,150.92433055841863,-60.39535046185456,283.60603308471315,-3.978930320244032,14.011331,0.74016094,0.9031456720202292,0.0237798932521279,100001.0,200111.0,0.3045,0.154,6228.5,1.2823416,1.1583669,1.5011218,10034185-6023433,13.055,12.769,12.741,6.774339019412003e-05
5256498877485199232,150.86402095972977,-60.37248080760039,283.5683793475702,-3.9783556069816255,14.52831,0.81885433,0.95913121292495,0.0229590083114189,100001.0,200111.0,0.1723,0.0873,5777.0,1.1159358,1.0589155,1.2178496,10032737-6022209,13.445,13.177,13.228,6.819944291352163e-05
5256498946204923264,150.8244097761313,-60.365567756332304,283.54849401990305,-3.984504815775216,15.195513,0.9607582,0.9407206230191602,0.0293623511565498,100001.0,200111.0,0.186,0.091,5385.52,0.979902,0.77223605,1.0849342,10031787-6021560,13.925,13.608,13.465,6.723599227962587e-05
5256499014924212608,151.02642379222883,-60.4232872480449,283.6633062604933,-3.971344162048744,14.867138,0.8946123,0.9271402634562874,0.0250546927744789,100001.0,200111.0,0.2493,0.1197,5593.0,1.0608598,0.9133179,1.1119499,10040635-6025238,13.751,13.383,13.319,6.433157246801905e-05
5256499118003456128,151.00855152222505,-60.393967946016346,283.63870657241904,-3.953034166284239,17.565046,1.7420025,0.8885906538809052,0.0872506965604187,,,,,,,,,10040208-6023383,15.397,14.665,14.696,6.573878763106872e-05
