source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
3425400314513560576,91.88593603539005,23.744886030699544,186.955783876894,1.635199692264908,15.206449,1.1025238,0.9616550336723158,0.0912384625111405,100001.0,200111.0,,,4975.0,1.1571884,1.1241845,1.1980689,06073262+2344415,13.875,13.427,13.323,1.6867850741173475e-05
3425402758351066240,92.14705440775435,23.768595528834663,187.05100956553017,1.855698944270972,16.04647,1.4243774,1.1755903175581053,0.0844950325512837,100001.0,200111.0,,,4444.0,0.8764796,0.7756578,0.9080766,06083529+2346068,14.273,13.696,13.542,1.8318201955619284e-05
3425403239387764096,92.19548505992904,23.74977948984184,187.08895219892685,1.8853760118940184,17.011818,1.6074162,1.2523060229485112,0.0963842173135684,100001.0,200111.0,0.4153,0.2043,4311.0,0.57789993,0.548507,0.60500467,06084691+2344592,14.992,14.324,14.187,1.852041694320614e-05
3425403823502917888,92.26338738194468,23.80358489274304,187.0719110405369,1.965788741458351,14.378871,0.90248966,1.1342352934456943,0.031166211024709,100001.0,200111.0,0.2377,0.1243,5508.0,1.1240304,0.9736448,1.2447921,06090321+2348129,13.242,12.914,12.842,1.7486580681739426e-05
3425404167100304512,92.2248199427428,23.82619169432317,187.03503799465992,1.9458397453742189,17.36299,1.7053528,1.1297622358388486,0.1646088689842224,,,,,,,,,06085395+2349341,15.336,14.556,14.472,1.5790987420057787e-05
3425404751215869184,92.15449320072224,23.834256353531394,186.9968257099038,1.8934470385405089,13.572734,0.77611446,1.144065137518513,0.0335261058762041,100001.0,200111.0,0.2543,0.143,6180.3525,1.2589177,1.0178366,1.4697104,06083707+2350032,12.528,12.332,12.267,1.630913140877514e-05
3425404991731410688,92.21617300474009,23.8454241311017,187.0143675899674,1.9482215688350784,16.640415,1.495575,1.130769437469473,0.0965037933660546,100001.0,200111.0,,,4389.6523,0.7189585,0.66110915,0.7682612,06085187+2350434,14.727,14.051,13.97,1.5091532547847566e-05
3425405129172985472,92.16873654657476,23.85149096717144,186.9880475224381,1.9131899725794332,15.254696,1.0852404,1.036169612512171,0.0514021820182114,100001.0,200111.0,0.38,0.187,5055.4746,1.0085796,0.9532952,1.0323224,06084049+2351053,13.958,13.496,13.4,1.732098159717571e-05
3425405571555212160,92.04967092798051,23.77363933829249,187.00339163263064,1.780181120420232,15.228404,1.0633097,1.145931254902313,0.0675365637852151,100002.0,200111.0,0.2045,0.0922,5078.675,0.9125825,0.8627594,0.95673984,06081192+2346251,13.852,13.42,13.423,1.6476354688302867e-05
3425405575849633024,92.05020008294856,23.77225098991496,187.00484138039647,1.779931571370747,14.185194,0.9019213,1.1050961834085338,0.0492320073369045,100001.0,200111.0,0.5048,0.2387,5408.225,1.3154031,1.1679312,1.4762789,06081205+2346202,12.886,12.62,12.548,1.556519050267424e-05
3425406877223658496,91.9859407553636,23.82436122918177,186.9307194604001,1.7537868457613028,14.512438,0.95900154,1.184207573387227,0.0715704784369911,100002.0,200111.0,0.2115,0.1123,5381.25,1.068153,0.77446985,1.0945356,06075662+2349276,13.28,12.933,12.827,1.5613235625126074e-05
3425407117740212352,92.03479675575488,23.83820415948089,186.9402943499124,1.799582882567116,11.671889,0.22630787,1.083689901818912,0.0517030721399238,100001.0,,,,8904.0,,,,06080835+2350176,11.329,11.326,11.278,1.5344219187932403e-05
3425407122037844864,92.04231857489408,23.84132575725252,186.94090032060703,1.8071136635843172,14.144775,0.96697044,1.143688844001412,0.0367649102133785,100001.0,200111.0,0.4937,0.2632,5359.0,1.3227935,1.1927521,1.4233693,06081015+2350288,12.904,12.584,12.422,1.4947714328919835e-05
3425407465635228672,92.01179300869126,23.86856421957141,186.9035223735148,1.7959061125425733,16.723572,1.4838629,1.2841038962642122,0.1195728226301236,100001.0,200111.0,0.274,0.133,4396.5,0.60648865,0.5882859,0.6466213,06080283+2352068,14.929,14.286,14.106,1.710020164657248e-05
3425407706153370496,92.13163652047356,23.847175868195382,186.9753867781442,1.8814112001591208,16.233377,1.3142548,1.1316091183206796,0.0843779982828617,100001.0,200111.0,0.3553,0.1807,4855.5,0.6527277,0.6155452,0.73378295,06083160+2350498,14.496,14.079,13.872,1.5693915360263502e-05
3425407804938545792,92.08812560328924,23.83599210948107,186.96588647237363,1.8411769476432809,15.399798,1.1369076,1.2225865575760873,0.0593194858465351,100001.0,200111.0,0.2455,0.12,4986.0,0.827992,0.7624548,0.8692229,06082114+2350096,14.009,13.601,13.477,1.653690448578115e-05
3425408320334598528,92.1761368322706,23.89301652371716,186.95496767595964,1.939211632659354,12.485572,0.69073105,1.1530884988510417,0.0491938461187369,100001.0,200111.0,,,6369.0,1.9373099,1.9166405,1.9806073,06084227+2353349,11.589,11.393,11.312,1.716085646348474e-05
3425408668226050560,92.07831628139635,23.87526833626069,186.92716228431215,1.8523617857960504,17.449028,1.9768887,1.0698652343719754,0.1678890879358082,,,,,,,,,06081879+2352310,15.062,14.399,14.214,1.8723599612423576e-05
3425409149262377088,92.06605073317188,23.92745584102349,186.8760513553387,1.867844298152468,16.56534,1.4681768,1.054259628168292,0.0973084836220571,100001.0,200111.0,,,4440.25,0.7715377,0.70630074,0.7976669,06081585+2355388,14.727,14.202,14.115,1.661442851859562e-05
3425409282407345920,92.10496278146888,23.923959130505697,186.89635528843488,1.8972642653679437,15.834559,1.2303877,1.120382728510913,0.0667418558347275,100001.0,200111.0,0.3677,0.1828,4855.0,0.79239804,0.7660875,0.801225,06082519+2355262,14.363,13.813,13.747,1.6725861180938027e-05
