source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
598692675554477056,132.95147706871484,11.302158774069287,216.2890251359365,31.79910394266453,14.430771,0.8615217,1.1421149775110468,0.0337183024990337,100001.0,200111.0,0.1277,0.064,5757.0,0.98764133,0.95453,1.0188291,08514837+1118077,13.36,13.039,13.005,5.060390371338276e-05
598695763635752448,132.9508988120348,11.332748493690042,216.2561284125971,31.8115319103263,15.423194,1.0745983,1.161517953410134,0.0443859996768332,100001.0,200111.0,0.147,0.081,5010.3877,0.8515635,0.79636943,0.87404436,08514823+1119578,14.101,13.618,13.543,4.993351181224637e-05
598697142320464384,132.89083466491496,11.380829036468606,216.175574597575,31.778486779610525,12.622926,0.7339964,1.1937612262603026,0.0379287446102789,100001.0,200111.0,1.3207,0.661,6175.0,1.8718544,1.6527036,1.9577615,08513381+1122511,11.702,11.44,11.365,5.051307074743243e-05
598884746491793024,132.85115097636978,11.388125651046389,216.14846876083865,31.74630699329484,13.026408,0.7487602,1.1265277092507218,0.0272314693334546,100001.0,200111.0,,,6171.0,1.6494334,1.584085,1.9656786,08512428+1123173,12.052,11.805,11.746,4.9935953116901323e-05
598884952650222336,132.84975023715694,11.413697263050548,216.12052700625875,31.75585961218925,13.160717,0.73885155,1.1014618598623536,0.0250113979450151,100001.0,200111.0,0.753,0.4087,6256.0,1.5416081,1.439092,1.6410458,08512395+1124494,12.22,11.935,11.895,4.9615345698650606e-05
598885738628962432,132.77495774250875,11.429279729632432,216.06754418368732,31.695972656703937,13.410056,0.7589369,1.1545598317311092,0.0235940473095088,100001.0,200111.0,0.343,0.171,5953.505,1.4542522,1.3795817,1.5893328,08510600+1125454,12.411,12.171,12.116,4.915201491491092e-05
598885880363159296,132.821785770336,11.431875575768066,216.08754374141316,31.73868150783117,15.022562,0.98558235,1.188043766856844,0.0348691437356473,100001.0,200111.0,0.177,0.0798,5354.5,0.8516578,0.84120446,0.86490583,08511724+1125548,13.804,13.38,13.332,4.9700672849063346e-05
598885944787392000,132.79650698704953,11.443016495954938,216.06337821217247,31.72091763437061,13.723153,0.7580147,1.1490863227200214,0.0263915512555829,100001.0,200111.0,0.298,0.148,5766.895,1.3547297,1.2260406,1.6436541,08511117+1126349,12.786,12.47,12.419,5.056922309296104e-05
598885979147130496,132.82515072647035,11.44137433867228,216.0790532466405,31.745679245160137,13.111919,0.7494106,1.1301495736994358,0.0214146328069,100001.0,200111.0,,,6175.6665,1.5781847,1.5179523,1.9378881,08511805+1126290,12.167,11.883,11.842,5.05630236285914e-05
598886052161851264,132.8130617493083,11.445161539752291,216.06913840133265,31.73653394348987,13.030944,0.75748634,1.0940207033930198,0.033547844994375,100001.0,200111.0,0.7692,0.371,5661.9697,2.037752,1.854265,2.383198,08511515+1126426,12.084,11.781,11.725,4.957754410993827e-05
598887460911141632,132.67538183426515,11.4398390343944,216.00793195218608,31.611935648090235,13.429057,0.728879,1.200012760514559,0.024433770480457,100001.0,200111.0,0.1907,0.0945,6682.953,1.0943453,0.9616875,1.2492132,08504210+1126234,12.491,12.232,12.209,5.158535649537752e-05
598888697861717376,132.71420380675497,11.448362212236187,216.01770135036065,31.650031150741835,16.645105,1.5206366,1.2090232585909415,0.0719663859161763,100001.0,200111.0,,,4462.0,0.639259,0.5676701,0.67570406,08505142+1126541,14.785,14.168,14.085,4.87589938687374e-05
598889213257785984,132.74209986365815,11.473528420799504,216.004431592521,31.68543241848834,17.073927,1.6243801,1.178140431297192,0.0963101604569776,,,,,,,,,08505812+1128247,15.11,14.473,14.287,4.963431980335256e-05
598889900452561024,132.68177626425486,11.492400382284906,215.95505702594264,31.639773456167763,15.381919,1.075037,1.162341401980637,0.0418274277261881,100001.0,200111.0,0.161,0.0807,5072.8066,0.84070975,0.75472015,0.88795793,08504364+1129326,14.063,13.637,13.565,4.9517683796575624e-05
598890347129151104,132.72102442759882,11.522250793916385,215.9422785218629,31.68722727701815,13.242332,0.76068974,1.123700216037042,0.024739047048765,100002.0,200111.0,0.9685,0.5333,5458.857,1.9545137,1.6114031,2.6342251,08505306+1131201,12.251,12.014,11.923,5.0191146288113e-05
598890381488889088,132.73002027227795,11.52070434613326,215.9482888057808,31.69457125930134,14.011778,0.797163,1.1428226806955548,0.0296111474923479,100001.0,200111.0,0.248,0.1155,5869.6665,1.1478797,1.1300974,1.1756208,08505522+1131145,13.009,12.75,12.643,4.942029459636008e-05
598898073775010816,132.43409121560032,11.48594039792394,215.8419913362725,31.41691122617252,13.371643,0.73274326,1.1216653413221265,0.027299539700272,100001.0,200111.0,0.4785,0.2217,6256.0,1.3737096,1.2062831,1.4683652,08494419+1129094,12.431,12.158,12.136,5.046719970058618e-05
598901995080469888,132.63414960137084,11.53016074587829,215.8917545655976,31.613344508640544,15.203735,1.2165489,1.167963354480263,0.0404763128591435,100001.0,200111.0,0.759,0.373,4908.0,0.9878923,0.94845486,1.0196242,08503221+1131487,13.712,13.188,13.066,4.843799503791332e-05
598902437462030336,132.67473621727177,11.557288694289516,215.88250388114847,31.660833472369013,17.424957,1.855011,1.1398680622543953,0.1198376318923253,,,,,,,,,08504195+1133263,15.364,14.659,14.553,4.9615767314641315e-05
598902682275232640,132.64075380681916,11.57257826888244,215.8497595178529,31.63706018381205,13.571538,0.7562914,1.1394739700834686,0.0268683529708166,100001.0,200111.0,0.273,0.1355,5969.5,1.360132,1.2543969,1.5033685,08503379+1134213,12.603,12.341,12.275,4.8888311409943876e-05
598903128951834496,132.61396878706628,11.578628869857768,215.83035397898823,31.615796772946386,17.008768,1.7299728,1.130246142046164,0.0935209639780413,100001.0,200111.0,1.065,0.521,4034.6099,0.7920222,0.6763593,0.84273165,08502736+1134431,14.944,14.273,14.096,4.9120852269137897e-05
598903678707639296,132.65041352765115,11.6183205980043,215.8056745591073,31.664873248624897,15.943875,1.2318296,1.0991800118729558,0.0568054769557065,100001.0,200111.0,,,4900.4834,0.7495027,0.7066176,0.7749909,08503611+1137059,14.424,13.888,13.82,5.016472860443219e-05
598903953585548672,132.6208535223942,11.635911556190734,215.77263305161432,31.645986880108044,13.658506,0.74909115,1.0624263003381007,0.0260579219761681,100001.0,200111.0,0.3465,0.1735,6154.5,1.3145343,1.242008,1.4634353,08502901+1138092,12.692,12.439,12.398,4.914732557075658e-05
598906633645151744,132.55535666155697,11.622519289144185,215.7552665964079,31.58214207635413,15.719631,1.144,1.0922236202551454,0.0485774133585105,100001.0,200111.0,,,4958.5,0.81127745,0.7767859,0.8246104,08501329+1137211,14.32,13.86,13.74,4.9397747452468065e-05
598907522703329280,132.51786873032597,11.649723421294691,215.708192183386,31.560240659502565,17.181368,1.9508839,1.135503024022136,0.1101696853514192,,,,,,,,,08500429+1138591,14.953,14.301,14.107,5.041393715945102e-05
598907836235995008,132.5399376469525,11.644975948286406,215.7238988377874,31.57786566330857,14.344937,0.8327122,1.1496372464838465,0.0295387433712729,100001.0,200111.0,0.1563,0.0723,5786.75,1.0093399,0.999299,1.0187367,08500959+1138420,13.318,13.006,12.985,4.883547730226455e-05
598955149595631872,132.50346598547156,11.702718737277596,215.64478769899716,31.56966907732095,14.034753,0.80080795,1.1573113960292891,0.0266111000541842,100001.0,200111.0,0.0663,0.034,5813.6665,1.1450162,0.9984283,1.1882986,08500084+1142099,13.037,12.742,12.666,4.9714276186597245e-05
598956420905951360,132.46916387361537,11.759781912509396,215.5674610312009,31.56308350297205,15.650559,1.132288,1.1942905338751404,0.041911349459382,100001.0,200111.0,0.1917,0.0943,4980.19,0.7574169,0.7416055,0.7781275,08495261+1145352,14.219,13.794,13.703,4.945680797645582e-05
598957790999876736,132.31311841035006,11.737432507439602,215.51623317066068,31.41498953913578,14.053956,0.795002,1.0995206849056187,0.0308110753237213,100001.0,200111.0,0.113,0.0525,5933.0,1.1435678,0.9321382,1.1863731,08491515+1144148,13.052,12.767,12.73,4.954953447321038e-05
598959032246073216,132.35375788676546,11.734899105966942,215.53846124708105,31.45005998780705,11.790519,1.1794662,1.176583602759835,0.0381154829290106,100002.0,200111.0,,,4910.487,4.716152,4.523236,4.783101,08492491+1144057,10.296,9.831,9.708,5.02009338899917e-05
598959371548059904,132.35514165480674,11.765475091780775,215.50657612415856,31.464093526221426,15.625475,1.126605,1.0788919882047363,0.0502972176786931,100001.0,200111.0,0.1167,0.016,4971.55,0.8519426,0.8431179,0.86983216,08492523+1145558,14.265,13.769,13.683,4.9200290728158815e-05
598959822520052480,132.39479718159686,11.788074104414326,215.5015601075453,31.50880898178442,14.202843,0.81083965,1.0790076741755354,0.0258193857898775,100001.0,200111.0,0.1215,0.072,5829.75,1.1298575,1.0189528,1.2983985,08493475+1147172,13.178,12.917,12.78,4.924229973508921e-05
604701128643010816,132.98140924126727,11.402848931421694,216.1962245710914,31.8682682851521,13.152819,0.74048233,1.137960355959615,0.024563253448716,100001.0,200111.0,,,6304.0,1.4742901,1.3656331,1.60727,08515555+1124102,12.19,11.995,11.879,5.070346054847766e-05
604703052788343296,133.08342111053315,11.460060418694937,216.18484829098216,31.9830618733372,12.250184,1.1460991,1.0895826253283825,0.0389333407206749,100001.0,200111.0,,,4921.5874,4.0970807,4.018665,4.194109,08522003+1127362,10.839,10.383,10.253,5.087909849287258e-05
604703465105196416,133.11720234623783,11.484407494382646,216.17528551049827,32.023348923237315,17.177279,1.6858501,1.0131561493225705,0.1081550308913768,,,,,,,,,08522813+1129039,15.323,14.524,14.301,5.1957542081125624e-05
604703941846497280,133.03768860356206,11.467104636655463,216.15503235729608,31.94539724879968,13.153452,0.7410641,1.155613859137452,0.0279321777355668,100001.0,200111.0,0.5733,0.3085,6250.0,1.4772063,1.4449937,1.650073,08520906+1128016,12.119,11.896,11.839,5.0428532174959955e-05
604704770775147520,133.0456664500707,11.530330846905358,216.0913374614229,31.97913899884141,10.585022,1.3057394,1.1864580570818937,0.0369826991387503,100002.0,200111.0,0.3577,0.1657,4797.74,8.662392,8.338864,9.257858,08521097+1131491,8.921,8.388,8.252,5.0050113165695676e-05
604708790864617344,133.27223304279505,11.57990396449721,216.14860893850468,32.20134597482222,12.499616,0.79488754,1.103567046350262,0.0430029529458394,100001.0,200111.0,,,5875.0,2.3804648,1.8776581,2.4508705,08530535+1134477,11.502,11.226,11.174,4.899548909447065e-05
