source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
3218520982634985344,88.67349842038317,-0.1157021255328651,206.46169768745088,-12.652061182969522,17.302774,1.7054405,0.7870499210392263,0.123640290478293,,,,,,,,,05544164-0006565,15.078,14.485,14.273,2.3533028242405667e-05
3218523460831015424,88.60719248751654,-0.1286195852526246,206.44167296984023,-12.716726955694378,15.484997,1.4891462,0.896437433022049,0.0487079211085448,100001.0,200111.0,,,4469.0127,1.4642516,1.1973221,1.5188178,05542573-0007430,13.535,13.103,12.937,2.1973775230407166e-05
3218614514137851776,88.79384040198312,-0.0589982063110306,206.4678856574085,-12.519166415443348,15.607438,1.4303474,0.9749497783787228,0.0468231216717824,100001.0,200111.0,,,4447.6,1.2905847,1.246551,1.3312641,05551053-0003323,13.777,13.269,13.206,2.200589463474031e-05
3218615235692361600,88.76491453257366,-0.0665348770609902,206.46087884988052,-12.548264922658747,15.146478,1.3446455,0.9307516704794104,0.0387895401623255,100001.0,200111.0,,,4695.9976,1.4321678,1.2349907,1.5454682,05550358-0003595,13.387,12.99,12.919,2.1780764212498508e-05
3218617159837701248,88.79169821384657,-0.001593598348668,206.41486525481895,-12.494255650973646,16.806961,1.7061577,0.8782440479518316,0.1012021397318735,100001.0,200111.0,1.649,0.827,4214.985,0.9711381,0.8879528,1.1018969,05551000-0000057,14.602,14.019,13.81,2.2708274095964835e-05
3218617503435081600,88.83779239961915,0.0169590196460958,206.4201113520764,-12.444832628944765,16.802656,1.6522207,0.9703522984193594,0.0965570940909672,100001.0,200111.0,1.261,0.6185,4320.0,0.81601363,0.77791405,0.8590087,05552107+0001010,14.738,14.166,13.996,2.349849801852969e-05
3218618602946720640,88.71651855805477,-0.01410681276497,206.3902279204564,-12.56657532141819,16.001259,1.5000296,0.9312521424777516,0.0593523153908123,100001.0,200111.0,1.4587,0.737,4450.9272,1.1245577,0.9129119,1.1940705,05545196-0000508,14.041,13.572,13.515,2.244415900290282e-05
3218618740385669632,88.74387712327062,0.0008703856711890796,206.38975362258955,-12.535388894656831,16.135798,1.4853497,0.8206527343770379,0.0662786624609295,100001.0,200111.0,1.463,0.7383,4400.4053,1.2407017,1.2186718,1.313847,05545853+0000030,14.186,13.73,13.674,2.333162406115448e-05
3218619045327604224,88.71907788137594,0.0306447690923981,206.35091606719155,-12.543405134555371,17.022976,1.6021347,0.8523327038870916,0.1119205986399599,100001.0,200111.0,1.287,0.635,4387.0,0.80120295,0.63520485,0.8516844,05545258+0001503,14.884,14.295,14.12,2.239371223005417e-05
3218619148405884288,88.62900322293537,-0.01172114499082,206.34617008369227,-12.642837828016578,17.894054,1.8090973,0.9323315553434284,0.2002714382969422,,,,,,,,,05543096-0000422,15.372,14.738,14.539,2.1113545281237476e-05
