source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
5964997816471850240,253.39896017814752,-42.1370407539317,343.15531247841045,1.069402988634888,14.532533,1.4970179,0.595346589175406,0.048461869210126,100002.0,200111.0,,,4457.782,3.4439812,2.9445856,3.7779963,16533575-4208133,12.598,12.162,12.016,1.0884363606793449e-05
5964998228788670592,253.4824555258283,-42.16356190372662,343.173845268748,1.0046579377922489,13.733037,0.7588568,0.6844443996917079,0.0468946496709956,100001.0,200111.0,,,5740.6665,2.286734,1.7525978,2.4912362,16535578-4209487,12.567,12.397,12.261,9.247286346111991e-06
5964998812904256128,253.47878419803305,-42.10383416197752,343.2184621487793,1.0444673109976323,9.074376,0.5105295,0.6190158951827973,0.0710489968477761,100001.0,200111.0,,,7263.75,13.4091015,12.826538,14.170141,16535491-4206137,8.434,8.369,8.376,1.0483424506007463e-05
5964999255272720896,253.4395938624785,-42.09739368347091,343.2050961306665,1.071083477391,13.369266,0.7545605,0.5287043744914711,0.0528959631013268,100001.0,200111.0,,,5745.1763,3.4942086,2.8593583,3.8126783,16534551-4205505,12.288,12.119,12.01,1.0176495427878046e-05
5964999392711674752,253.39662782136776,-42.10299553479287,343.1806100654818,1.0922575214542338,13.083182,0.9776516,0.5867336437113758,0.0389141913518579,100001.0,200111.0,,,5235.5527,4.443213,4.2567387,4.7139177,16533519-4206108,11.742,11.424,11.283,1.0088347897431741e-05
5964999392712679040,253.3967394233176,-42.10746554658895,343.1771973717289,1.089368645664321,15.611951,1.7266045,0.6717370713747793,0.0666217597923168,100001.0,200111.0,,,4170.6665,2.2763479,2.1323094,2.5342581,16533522-4206268,13.253,12.618,12.33,9.54450143177944e-06
5964999461431150976,253.42820547541493,-42.08498108331094,343.20938300809377,1.085475232807518,10.367768,2.276906,0.5844116843870131,0.0669668035267364,100001.0,200111.0,0.819,0.4187,3787.71,40.142227,36.568726,43.466244,16534277-4205058,7.547,6.649,6.356,0.0016682686530385276
5964999843696431488,253.42592385438743,-42.07978148941503,343.2123449868984,1.0900723133032737,10.8180685,0.5552759,0.5900476861685774,0.0842475924707626,100001.0,200111.0,1.411,0.71,7032.895,6.702224,6.415897,7.0238256,16534222-4204471,10.06,9.96,9.925,1.0177213224241363e-05
5965004344822493952,253.2000633406681,-42.14197702610996,343.0581398874694,1.1804759955169062,15.147597,1.7920752,0.5956674702361161,0.050744976738897,100001.0,200111.0,2.337,1.1827,4004.99,3.6290834,3.2379348,3.827107,16524801-4208310,13.001,12.363,12.185,1.0713408703867349e-05
5965006951858772992,253.1568564025583,-42.14653242071886,343.0343027875262,1.202364416218065,13.789008,0.97099304,0.6238827735071705,0.0352722270352631,100001.0,200111.0,,,5334.0,2.8881514,2.8548713,3.153447,16523764-4208474,12.41,12.22,12.067,1.1150154194640014e-05
