source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
3049972382747698432,105.92859711144996,-8.948163130432311,222.2893117161745,-1.366836623060406,15.003326,1.0068693,0.9920199919044708,0.040981630892444,100001.0,200111.0,0.454,0.225,5326.3335,1.0418637,0.9980459,1.0779856,07034286-0856533,13.704,13.411,13.288,4.527315199802826e-06
3049981384999331456,105.56245741173096,-8.929433005080583,222.10709264418983,-1.679873856367525,13.452269,0.7065983,0.924345123010155,0.0375947119433561,100002.0,200111.0,,,6293.5,1.5866066,1.5401592,1.7288877,07021498-0855460,12.563,12.359,12.313,2.5300759955813653e-06
3049982896827798656,105.5819377809522,-8.91269499207227,222.10100237522707,-1.6551057294136269,15.081015,1.0370331,0.9598654975146494,0.0629731769466398,100001.0,200111.0,,,5204.56,1.097949,1.0290184,1.1867754,07021966-0854457,13.783,13.412,13.353,4.211936159022084e-06
3049982999906998144,105.60376024588928,-8.904263052222179,222.1033622913754,-1.6320767707167518,16.4893,1.3616371,1.0105244990663156,0.0959962289796861,100001.0,200111.0,0.313,0.1577,4707.84,0.7058561,0.6457677,0.78207976,07022489-0854152,14.824,14.199,14.15,4.9773855987048174e-06
3049983240425139456,105.64408464707358,-8.894059733040992,222.11251105468156,-1.5919816523325954,16.898157,1.4727249,1.0574669877373075,0.1124423028145123,100001.0,200111.0,0.2665,0.1633,4449.59,0.6558228,0.56800807,0.7236182,07023457-0853385,15.194,14.487,14.576,2.9793395631789468e-06
3049983442283125888,105.63940872043906,-8.876666789254914,222.09492414177933,-1.588135120839092,15.681777,1.1237755,0.9459360736771382,0.061717075473232,100001.0,200111.0,0.38,0.1782,4987.008,0.9393439,0.8821413,0.9656937,07023346-0852359,14.287,13.928,13.728,2.5207153666690187e-06
3049987157435143424,105.88714294867717,-8.838946301634447,222.17343199097604,-1.353229851260927,12.724996,0.47458458,0.978717371991754,0.0357592114801954,100001.0,200111.0,0.6127,0.2803,7185.4526,1.6114466,1.5292636,1.6668628,07033291-0850201,12.077,11.966,11.925,4.793477976697083e-06
3049987874688163200,105.8758886633904,-8.791679986237654,222.12630676167063,-1.341472748654227,13.267349,0.74028015,1.0465712722664025,0.0255021163623977,100001.0,200111.0,,,6298.6396,1.5233228,1.3092856,1.7847967,07033022-0847300,12.221,11.989,11.911,4.724673860488405e-06
3049988871121940608,105.80230240727472,-8.833662769990465,222.1303408215429,-1.4253424669584944,15.765055,1.1428299,1.071552919072474,0.0477250259208389,100001.0,200111.0,,,4952.25,0.8124356,0.8040523,0.8277415,07031255-0850011,14.364,13.925,13.677,4.717158136769794e-06
3049989459537742464,105.66655749893006,-8.854570262597502,222.0875409957817,-1.5541743187467802,13.138348,0.6385336,0.959063404207734,0.0340835375143395,100001.0,200111.0,,,6966.5,1.4427053,1.3280488,1.5463431,07023997-0851164,12.282,12.049,12.009,5.703260100227673e-06
3049989523956929920,105.65704313698087,-8.845463111581994,222.07513764322815,-1.558368478969298,15.060336,1.1078548,1.0351665043457918,0.0462931933597148,100001.0,200111.0,0.621,0.3063,4898.483,1.1967443,1.1569568,1.3535119,07023768-0850436,13.725,13.223,13.213,4.759305549659529e-06
3049990181092159232,105.74439847578542,-8.788885563787085,222.06431916553595,-1.4557248102353906,15.1559925,1.0194502,1.020718879282117,0.0413817224212357,100001.0,200111.0,0.2828,0.142,5316.393,0.94799787,0.8081616,1.0265443,07025865-0847199,13.904,13.486,13.442,5.417896286297023e-06
3049990284171362688,105.81593282257288,-8.826560734891574,222.13019185827704,-1.4101165987349653,13.023253,0.7498989,0.9967934132622908,0.0237846441545795,100001.0,200111.0,,,6185.0,1.8580724,1.7843369,2.2396772,07031582-0849356,12.032,11.819,11.731,4.933056303017938e-06
3049990490329765248,105.83047286648444,-8.795628870145435,222.10926299285276,-1.3831819461287715,12.801319,0.46849155,1.0377264073248178,0.0346879965510541,100001.0,200111.0,0.529,0.262,7452.25,1.370849,1.3142592,1.4364159,07031931-0847442,12.168,12.066,11.992,4.371285403671534e-06
3049991624201113344,105.8023714294672,-8.74803374497006,222.05421791035596,-1.3860853080930464,11.205038,0.14009953,1.003638871240169,0.0484532919345147,100001.0,,0.4132,0.1973,9200.0,,,,07031256-0844528,11.007,10.981,10.977,3.872837273639265e-06
3049992380115320704,105.82812744740438,-8.711365016593325,222.0332657924187,-1.3466651912691567,12.965227,0.6092167,1.0356355117981308,0.0320643830910336,100001.0,200111.0,0.82,0.3943,6962.75,1.4484257,1.4203414,1.5208238,07031875-0842408,12.142,11.954,11.903,2.9553718164338714e-06
3050019215070840192,105.08224697534622,-8.959073239948047,221.9167423049129,-2.11543454812762,13.86268,0.73550034,0.9385066635918684,0.0371359080486373,100001.0,200111.0,0.2403,0.119,6200.5,1.333814,1.2016168,1.4713794,07001973-0857326,12.97,12.718,12.63,3.005398947227961e-06
3050027186530020096,105.10861420137468,-8.739028184408834,221.7326951694297,-1.9918676905061772,14.101694,0.7876253,1.007035958672995,0.0259770611942889,100001.0,200111.0,0.235,0.1083,5876.75,1.2465856,1.0761583,1.3297561,07002607-0844205,13.128,12.863,12.808,4.686564740330902e-06
3050029557352521984,105.49232001828123,-8.87389257200939,222.0259847551585,-1.716115990880421,13.680894,0.7087765,1.0478239317164169,0.0293439357566151,100001.0,200111.0,0.264,0.1373,6265.3223,1.2714233,1.2190323,1.3455538,07015815-0852260,12.808,12.534,12.437,5.928305333202031e-06
3050032409210231808,105.34541952141925,-8.876928299402868,221.96234260075636,-1.84661071312273,16.669525,1.371995,0.9903937595189134,0.0770306110848994,100001.0,200111.0,0.2955,0.158,4895.6665,0.5970581,0.57148606,0.650799,07012290-0852369,15.063,14.489,14.362,4.804470276454481e-06
