source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m,diff_min
2926169057089032192,102.06293018992066,-21.313863067526796,231.75789961551428,-10.210540568712847,11.361187,0.15541363,1.2673495693935704,0.0504969905219854,100002.0,,0.1543,0.0843,8881.75,,,,06481511-2118497,11.142,11.117,11.074,2.1766065092939412e-05
2926837250919430912,101.46503316628076,-21.27463515893126,231.48063012264552,-10.6979077116492,13.829777,0.7834749,1.322745514085235,0.018579393333018,100001.0,200111.0,0.1063,0.056,5925.125,1.0569512,0.9149466,1.1311804,06455160-2116286,12.788,12.488,12.443,2.0225299290540346e-05
2926841683326298880,101.65309001774948,-21.249513723556696,231.5332538620714,-10.5285841625407,11.325482,0.14297771,1.3165699059938814,0.0413785472975907,100001.0,,0.256,0.128,9001.0,,,,06463674-2114582,11.113,11.088,11.072,2.128867945283874e-05
2926842439240504832,101.69997182478744,-21.17709974943277,231.4855247709793,-10.458217891721914,11.246051,0.19034195,1.3984066373813404,0.0446479733228373,100002.0,,0.285,0.1253,8696.0,,,,06464800-2110375,10.949,10.95,10.908,2.1689504619116145e-05
2926843401312541440,101.5406770191803,-21.243912010291417,231.48278739802117,-10.621036812598089,14.226065,0.8453245,1.3198800863285742,0.019767618763932,100001.0,200111.0,0.051,0.025,5786.3335,0.92876583,0.92296135,0.93841755,06460976-2114380,13.138,12.837,12.789,2.1125826626446426e-05
2926843676190446336,101.519702452754,-21.22683344760536,231.4586063549764,-10.631479780105256,17.144575,1.7520714,1.2305547470016929,0.0766719267439252,,,,,,,,,06460473-2113365,15.043,14.401,14.199,2.06110114256103e-05
2926846631127833984,101.60767362402454,-21.13320699781336,231.40787331727995,-10.517429539301776,14.155511,0.83755493,1.3417447366331896,0.0229189386398325,100001.0,200111.0,0.0637,0.0243,5791.0,0.9421511,0.93374777,0.948364,06462584-2107595,13.096,12.794,12.735,2.0986674948903817e-05
2926846871645962752,101.6160139742272,-21.08946366848079,231.37098062780484,-10.49177441143764,12.14363,0.398386,1.2860044972867324,0.0308417392285436,100001.0,200111.0,0.4157,0.1977,7862.5,1.3638479,1.2921306,1.4128311,06462784-2105220,11.623,11.503,11.459,2.0324733461639423e-05
2926846906005739392,101.58201430135796,-21.11122631576723,231.37728370360765,-10.529739752341682,14.941356,0.9970312,1.4072419629367006,0.029812347823476,100002.0,200111.0,0.15,0.0767,5334.0,0.7531555,0.66394883,0.7587402,06461968-2106404,13.734,13.34,13.268,2.0397159834601227e-05
2926876180503226112,100.98789813098152,-21.2567524896484,231.2724262761066,-11.0931671454031,17.371328,1.8479996,1.3539822581964474,0.1035460802548572,,,,,,,,,06435709-2115241,15.213,14.633,14.443,2.055683916859519e-05
2926883018091049600,101.28547071464264,-21.30957861591623,231.44063878609708,-10.86424744722507,16.225992,1.4226198,1.3825022875486168,0.0477981942203483,100001.0,200111.0,0.1702,0.091,4686.25,0.58984965,0.5642109,0.64823645,06450851-2118344,14.552,13.927,13.781,2.06226224903835e-05
2926886454064759552,101.35802842092949,-21.17661927794566,231.34722234048803,-10.74663899653626,16.015985,1.3128624,1.411029824982856,0.0451682641081111,100001.0,200111.0,,,4764.2734,0.60859066,0.5558893,0.65285987,06452593-2110357,14.43,13.875,13.767,1.988380181812912e-05
2926888756167352192,101.1283335509082,-21.187160966562757,231.26455341534955,-10.945109179522928,15.021494,1.0406036,1.398636731738411,0.0288186510035589,100001.0,200111.0,0.091,0.0403,5092.0,0.81710285,0.761916,0.8392195,06443080-2111137,13.737,13.307,13.248,2.1107118903732715e-05
2926889752599638144,101.3079272818201,-21.13202380264965,231.28594141260373,-10.77003718864604,11.941312,0.35669518,1.4003405752290623,0.028535852410908,100001.0,200111.0,0.157,0.0915,7922.0,1.3580638,1.3191489,1.4043878,06451390-2107552,11.481,11.374,11.359,2.0987397598547907e-05
2926892123422228224,101.4685115009534,-21.13019487626734,231.3489609263501,-10.633637980563876,12.597226,0.54460907,1.4152149113033952,0.0318871648230107,100001.0,200111.0,0.0868,0.0443,7172.0,1.1861821,1.1366299,1.2577367,06455244-2107487,11.902,11.738,11.666,1.996981278395406e-05
2926893257292845312,101.44117981726475,-21.07627012546436,231.2882694494039,-10.633811478172738,15.926739,1.2959394,1.3818761010005631,0.0400131248546474,100001.0,200111.0,0.028,0.0127,4871.34,0.61033666,0.5623339,0.66475886,06454588-2104345,14.269,13.717,13.584,2.0361988477886258e-05
2926893768386816512,101.51147121534962,-21.091371105392977,231.3305344869489,-10.580861257461017,12.5684395,0.55732155,1.3676139792084516,0.0341912205082455,100001.0,200111.0,0.204,0.115,7164.0,1.2464935,1.1518533,1.3663923,06460275-2105288,11.863,11.679,11.647,2.2199374501993055e-05
2926894322444658432,101.54960498726514,-21.05347168268085,231.31103545691047,-10.53253826625659,15.819147,1.2440519,1.2468401268692135,0.0425566641690687,100001.0,200111.0,0.2035,0.101,4981.3335,0.6709068,0.6151949,0.7290209,06461191-2103125,14.277,13.729,13.686,2.1055253969309864e-05
2926894837840786560,101.44816912629317,-21.04656706463167,231.26373194543376,-10.615286055545628,16.403316,1.4572659,1.4803116833468897,0.0519328724512176,100001.0,200111.0,0.261,0.1267,4459.6665,0.5844969,0.52127063,0.60549456,06454756-2102477,14.853,14.013,13.916,2.0456064563578603e-05
2926895043999165696,101.523610321272,-21.03673848490112,231.28513481858977,-10.547377010545468,14.780437,0.9839277,1.3843103035279414,0.0276086425936999,100001.0,200111.0,0.031,0.0157,5355.6665,0.8167091,0.80743575,0.82738554,06460566-2102121,13.559,13.215,13.092,1.878611222246317e-05
2926895147078372864,101.52958117514794,-21.02979151107609,231.2811508651119,-10.539378346310563,15.829824,1.3751078,1.3934054830187812,0.0402721327386147,100001.0,200111.0,0.377,0.182,4785.865,0.6633371,0.59921426,0.74416053,06460710-2101471,14.152,13.56,13.52,2.059940859377657e-05
2926895417655542784,101.5048712375622,-21.011817718160213,231.2546251654568,-10.552608286123544,14.853109,0.9909744,1.3886550820634913,0.0319936386751823,100001.0,200111.0,0.0645,0.037,5340.6665,0.7925594,0.7859721,0.7975293,06460117-2100425,13.644,13.252,13.133,2.184560995295265e-05
2926895421956274816,101.5160617542714,-21.01319991434385,231.2604172021456,-10.543741849475884,16.506254,1.5133543,1.470578588766992,0.0605821251751371,100001.0,200111.0,0.293,0.142,4471.2573,0.5568755,0.536902,0.5843176,06460385-2100474,14.745,14.146,13.956,2.008708578775771e-05
2926896865065436672,101.3043649506768,-21.063556353990812,231.2213950112423,-10.744003840110343,14.064664,0.8225746,1.379546075504673,0.0218291276355608,100001.0,200111.0,0.0555,0.0213,5811.0,0.948364,0.9073142,0.96456236,06451305-2103487,13.034,12.7,12.674,2.0653717768517857e-05
2926897788476203648,101.4389377972868,-21.04564045531107,231.25915362437195,-10.622691230633556,12.36025,0.49959564,1.328929818043161,0.0293745577706678,100001.0,200111.0,0.385,0.19,7336.5,1.3499749,1.2962474,1.4112346,06454534-2102442,11.721,11.583,11.486,2.136882326076037e-05
2926899235887291904,101.3544748530472,-20.96879845011844,231.15428906073657,-10.661425328720998,8.783959,-0.02532196,1.2944032081304635,0.0408415377066843,100001.0,,0.2993,0.1535,9700.333,,,,06452508-2058076,8.774,8.818,8.79,2.2138934388450325e-05
2926899373326221056,101.37708494218552,-20.95432691210938,231.150085565182,-10.636163686427915,15.376197,1.1504688,1.3436031116216578,0.0316062335331473,100001.0,200111.0,0.189,0.0967,4953.0,0.77470106,0.75076556,0.79071647,06453050-2057155,13.972,13.53,13.476,2.0496981863508685e-05
2926899403385235712,101.43205470340176,-20.967904226968937,231.184785630391,-10.595468564739342,18.05779,1.2775574,0.5763032539533887,0.1429155916285983,,,,,,,,,06454371-2058044,16.52,15.974,15.624,0.0038556624742673725
2926899579484599808,101.458593482155,-20.939642462963967,231.1694839522833,-10.5610198933177,12.106217,0.41680813,1.4380715934995716,0.0324865002128078,100001.0,200111.0,0.1947,0.0975,7881.25,1.2359961,1.1759385,1.3141402,06455006-2056226,11.528,11.386,11.343,2.0563549142847446e-05
2926899682563842176,101.40875773624025,-20.94876991541897,231.15775689680476,-10.60702729904092,12.365099,0.5129986,1.3391650132107946,0.0313293162641841,100001.0,200111.0,0.4945,0.2593,7311.0,1.3453774,1.2577137,1.449714,06453810-2056554,11.703,11.549,11.511,2.09179677904999e-05
2926906142194546432,101.0063920728485,-21.03069743568636,231.07112331901675,-10.981987659378644,15.352412,1.2992153,1.3386796373007313,0.0323465893118924,100001.0,200111.0,0.765,0.369,4885.0,0.81478524,0.7677966,0.8739574,06440153-2101503,13.747,13.164,13.101,2.0526395081016506e-05
2926908616095700736,101.0744741960766,-20.9292763391828,231.0049469541509,-10.88146206869834,17.030256,1.7024422,1.4152457685128024,0.0699195611202686,100001.0,200111.0,0.198,0.11,4220.0,0.5417281,0.50691444,0.5999084,06441787-2055453,14.979,14.334,14.12,2.1089827873524512e-05
2926908955392447872,101.26737328830006,-21.025566939464248,231.17147065257248,-10.759150668420352,17.541351,1.8134804,1.339389485260788,0.1039026938360424,,,,,,,,,06450417-2101319,15.235,14.509,14.275,2.1775641401232274e-05
2926909440729620096,101.32289504245564,-20.994646754337257,231.16536171769087,-10.69909707529242,17.928421,2.075943,1.3389605219001357,0.1220372947842566,,,,,,,,,06451749-2059407,15.526,14.916,14.765,2.0251095638349013e-05
2926910024845208576,101.2363457302092,-20.98257809476961,231.1193368068373,-10.767145483210603,14.223243,0.87356186,1.3858927541303143,0.0215218344431109,100001.0,200111.0,0.026,0.0207,5724.8203,0.906597,0.8137684,1.021959,06445673-2058572,13.109,12.79,12.672,1.8345269263280924e-05
2926910780759421952,101.22491333256404,-20.932907839700828,231.0689422926222,-10.755741628312242,17.341444,1.9538555,1.2554258416845,0.088243242676076,,,,,,,,,06445398-2055584,14.973,14.246,14.291,2.0361830951802884e-05
2926910849478874624,101.2643142382572,-20.923666943894503,231.07632154571223,-10.718496689205974,14.409647,0.88874054,1.409157221238923,0.0218535002681813,100001.0,200111.0,0.019,0.008,5559.0,0.87356895,0.76503134,0.8865988,06450343-2055251,13.278,12.959,12.919,2.148524200456196e-05
